FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0	0.00921869919756512	0.00880429732827667	0.00880429732827668	1.78785267399003e-11	1	NaN
0	0	0	0	1.59192147010664e-11	0	NaN
0.0283168316831683	0.0368923624404895	0.0327431064128213	0.0327431064128212	0.0333147476652436	0	NaN
0	0	0	0	1.87784212083622e-11	0	NaN
0	0.00921869919756512	0.00880429732827667	0.00880429732827668	5.55606895580768e-11	1	NaN
0	0	0	0	4.28038328407738e-11	0	NaN
0	0	0	0	6.04997957016179e-11	0	NaN
0	0	0	0	1.71756477713504e-11	0	NaN
0	0	0	0	5.82089438824096e-11	0	NaN
0	0	0	0	1.51484349613658e-11	0	NaN
0	0	0	0	3.63852690835024e-11	0	NaN
0	0	0	0	1.78245850438045e-11	0	NaN
0	0	0	0	2.51887420913775e-11	0	NaN
0	0	0	0	1.62082649159534e-11	0	NaN
0	0	0	0	6.36470844108398e-11	0	NaN
0	0	0	0	8.58027820799211e-11	0	NaN
0	0	0	0	1.80926640581653e-10	0	NaN
0	0	0	0	5.68920753742298e-11	0	NaN
0	0	0	0	2.84095164713105e-10	0	NaN
0	0	0	0	7.04365436278697e-11	0	NaN
0	0	0	0	1.6455255852275e-11	0	NaN
0	0	0	0	2.55806810001775e-11	0	NaN
0	0	0	0	1.72132397746666e-11	0	NaN
0	0	0	0	1.44440183061673e-11	0	NaN
0	0	0	0	1.78322187458582e-11	0	NaN
0	0	0	0	3.86035848227286e-11	0	NaN
0	0	0	0	2.14096396312537e-10	0	NaN
0	0	0	0	6.80924875304995e-11	0	NaN
0	0	0	0	2.37301944088124e-11	0	NaN
0	0	0	0	1.66819356707914e-11	0	NaN
0	0	0	0	3.44026104796354e-10	0	NaN
0	0	0	0	2.39015740569483e-11	0	NaN
0	0	0	0	2.489366486276e-11	0	NaN
0	0	0	0	2.3622698694108e-11	0	NaN
0	0	0	0	2.79992033896059e-11	0	NaN
0	0	0	0	1.64225124788093e-11	0	NaN
0	0	0	0	1.87809444670192e-11	0	NaN
0	0	0	0	2.79055729739927e-11	0	NaN
0	0	0	0	1.89838131240541e-11	0	NaN
0	0	0	0	1.69073329046571e-11	0	NaN
0	0	0	0	2.10141014260893e-11	0	NaN
0	0	0	0	2.24479309029488e-11	0	NaN
0	0	0	0	3.07117745087845e-11	0	NaN
0	0	0	0	1.69644869025906e-11	0	NaN
0	0	0	0	2.70873992498288e-11	0	NaN
0	0	0	0	2.3057210679664e-11	0	NaN
0	0	0	0	8.81774029649272e-11	0	NaN
0	0	0	0	2.85498061399981e-11	0	NaN
0	0	0	0	2.70283963762011e-11	0	NaN
0	0	0	0	2.12342853951829e-09	0	NaN
0	0.00921869919756512	0.00880429732827667	0.00880429732827668	1.15238280963013e-10	1	NaN
0	0	0	0	1.19112675679822e-10	0	NaN
0	0	0	0	1.98805904678166e-11	0	NaN
0	0	0	0	5.63746542953621e-11	0	NaN
0	0	0	0	1.60689786418099e-11	0	NaN
0	0	0	0	1.53820641722598e-11	0	NaN
0	0	0	0	1.49143944054695e-10	0	NaN
0	0	0	0	1.04373793594871e-10	0	NaN
0	0	0	0	3.42009047613691e-11	0	NaN
0.0102970297029703	0.0137136880527241	0.0177489426259594	0.0177489426259594	0.0155711432547328	0	NaN
0	0	0	0	4.16402822243493e-11	0	NaN
0	0	0	0	4.69889988368585e-11	0	NaN
0	0	0	0	2.89325159676925e-11	0	NaN
0	0	0	0	5.04493592575969e-10	0	NaN
0	0	0	0	4.84537327932533e-11	0	NaN
0	0	0	0	5.42303968073631e-11	0	NaN
0	0	0	0	1.73089305166882e-11	0	NaN
0	0	0	0	1.68774863464659e-11	0	NaN
0	0	0	0	1.54642152070749e-11	0	NaN
0	0	0	0	2.32732975765948e-11	0	NaN
0	0	0	0	1.72186211836848e-11	0	NaN
0	0	0	0	1.76474912667022e-11	0	NaN
0	0	0	0	2.88509100855587e-11	0	NaN
0	0	0	0	1.45637252783603e-11	0	NaN
0	0	0	0	1.91675594029141e-11	0	NaN
0	0	0	0	2.53403072273233e-05	0	NaN
0	0	0	0	1.77330319907551e-11	0	NaN
0	0	0	0	2.34405465414952e-11	0	NaN
0	0	0	0	2.50718847369328e-11	0	NaN
