FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0	0.00270410156250001	0	0	2.01771420117434e-20	0	NaN
0.763636363636364	0.79890625	0.797440723429761	0.797440723429761	0.797440723429761	0.797440723429761	NaN
0	0	0	0	2.23416313457117e-20	-4.27944665818535e-17	NaN
0	0	0	0	3.19369552187361e-20	-1.3318760388708e-17	NaN
0	0	0	0	3.32878536586825e-20	3.91762216053782e-18	NaN
0.236363636363636	0.1983896484375	0.202559276570239	0.202559276570239	0.202559276570239	0.202559276570239	NaN
0	0	0	0	1.66593404670536e-20	8.21417165896356e-17	NaN
0	0	0	0	1.27121283430728e-20	2.22524945435367e-17	NaN
0	0	0	0	1.28947707070896e-16	-4.97502103371162e-17	NaN
1	1	1	1	1	1	NaN
