FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0	0.00470659579240813	0.00410236946686826	0.00410236946686828	1.63360452325754e-14	3.65037785614889e-18	-5.82213831193498
0	0.00470659579240813	0.00410236946686826	0.00410236946686828	9.17907116723674e-15	2.51206568033907e-18	-2.7083963517493
0	0.00470659579240813	0.00410236946686826	0.00410236946686828	7.54010683865086e-15	-8.48709740750449e-21	-4.33559460346775
0.0721132897603486	0.0689235503460333	0.0670012302451735	0.0670012302451735	0.0690574693411043	0.0690574695860833	0.0678318146461492
0	0	0	0	2.08626953735615e-14	4.08409095026046e-19	3.40137078316308
0	0	0	0	8.63277874863751e-15	1.05016578155223e-19	1.4733033055818
0	0	0	0	1.20429656408849e-14	2.12494893286487e-19	-2.60426758617029
0	0	0	0	1.56925981521581e-14	-5.92757664421682e-17	-2.68787564735572
0.0717864923747277	0.0693405130578047	0.0719565401903028	0.0719565401903028	0.0719920871852643	0.0719920876111653	3.8621389548189
0	0	0	0	6.15976061896544e-15	-6.95631580067142e-19	-3.86123953054725
0	0	0	0	2.76496672136111e-14	-3.553583315683e-19	4.24966668714225
0	0	0	0	7.12338739179787e-15	1.30085596295687e-17	-3.75131846367452
0.249237472766885	0.253050759456827	0.252368081575031	0.252368081575031	0.255848181499608	0.255848181467114	2.03180291429292
0	0	0	0	5.74629305100665e-15	5.16002377049421e-18	-2.6031309832294
0	0	0	0	5.71732210460321e-14	1.93494391182511e-17	2.96018300284465
0	0	0	0	4.60864857689214e-14	-1.28787477378972e-18	5.22937735879627
0	0	0	0	2.10572279264815e-14	-1.29495753322777e-16	-2.80592869549225
0	0	0	0	5.69010543937709e-15	-1.83541049449712e-17	-1.18080555314834
0	0	0	0	7.94652472580304e-15	3.29318113105216e-17	-0.389458686975388
0.0303921568627451	0.02887914178718	0.026829780759787	0.026829780759787	0.0295642465938526	0.0295642461591226	-0.020140205246707
0	0	0	0	2.01304633868543e-14	3.69001550210875e-17	3.87826487095536
0	0	0	0	1.40261251224622e-14	3.21858029292126e-18	2.15047297606405
0	0	0	0	5.15492083109534e-15	3.03056610139769e-18	-3.16468868935669
0	0	0	0	9.5036674766871e-15	-1.08893043203028e-17	-2.55425194587177
0	0	0	0	5.99071343075683e-15	-8.76941051455561e-19	-2.25967342397337
0	0	0	0	1.66874009692108e-14	4.47813772402819e-17	-0.787284331263753
