FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0	3.40572265187e-07	0.000171152248115763	0.000171152248115782	3.14410770845936e-12	2.07544513061943e-33	NaN
0	3.40572265187e-07	0.000171152248115763	0.000171152248115782	1.38371857127388e-13	-6.93889390390723e-18	NaN
3.33161200046643e-05	3.40572265187e-07	0.000171152248115763	0.000171152248115782	2.07629254293002e-13	-1.32488776001786e-17	NaN
1	1	1	1	1	1	NaN
0.308957038863254	0.303803814726934	0.304439823748833	0.304439823748834	0.305004969815996	0.305004969730514	NaN
0.691042961136746	0.696195844700801	0.69538902400305	0.69538902400305	0.694995030183865	0.694995030269486	NaN
6.66322400093285e-05	8.70351344366778e-07	0.000435682531482718	0.000435682531482766	4.4336738995785e-10	-2.01709037931649e-17	NaN
0.999933367759991	0.99999878907639	0.999393165220401	0.999393165220401	0.999999999553489	1	NaN
0.0712465226299746	0.0747837101935285	0.0715666697579198	0.0715666697579201	0.0716348861943423	0.0716348860871422	NaN
0.928720161250021	0.925215949234206	0.928262177993964	0.928262177993964	0.92836511380545	0.928365113912858	NaN
