FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0	7.30826357796273e-05	0.0072124758394469	0.00721247583944684	3.58981465646497e-13	-6.8306252477247e-21	9.45803084738471e-11
0	0	0	0	3.74725645158267e-13	-1.23345527944257e-17	-2.80923839685505e-11
0	0	0	0	3.65050360083463e-13	-4.98037119464525e-16	8.03340797780306e-12
0	0	0	0	3.62479108994322e-13	3.11410195508171e-16	1.88727499242268e-08
0.106435564435564	0.423739990271449	0.00340873705705516	0.00340873705705513	3.41262400849812e-13	8.41099121024532e-18	1.16994730212745e-08
0.002	0.00648180023797273	2.0255898379785e-05	2.02558983797448e-05	5.20708001786508e-06	5.20728330171636e-06	-5.78156352058961e-12
0	0	0	0	3.59024995291548e-13	1.33029130916583e-17	1.26944507779742e-09
0	0	0	0	3.59483484668209e-13	-2.61858956577381e-19	-1.28897720569042e-08
0	0	0	0	3.59666045324418e-13	-1.12449174652236e-19	1.41378404009125e-09
0	0	0	0	3.7199442095936e-13	5.42354773183026e-18	2.29900336115039e-11
0	4.71312014905411e-07	0	0	3.89650316034628e-13	-1.24416500944749e-18	-2.50853964450389e-11
0.00203796203796204	0.00157374002527107	0.0072124758394469	0.00721247583944684	0.00118597834553162	0.00118597996908667	1.63081045099758e-09
0	0	0	0	3.62215053188788e-13	1.18324388214901e-17	4.09412420155455e-11
3.996003996004e-06	0.000877490960571859	9.19701310937512e-07	9.19701310937143e-07	1.56742523576704e-06	1.56657016493056e-06	-2.50505078703922e-11
0.000693306693306691	0.00300315377504944	0	0	4.76785442635809e-12	2.82358532008567e-17	1.95425564503028e-09
0	0	0	0	3.59159625757902e-13	-1.37796193106202e-18	6.40234270088151e-11
5.994005994006e-06	0.000888217922839614	6.98106298124369e-07	6.98106298124196e-07	1.65637808301054e-06	1.65581888220038e-06	-2.50864277881092e-11
0.00250749250749251	1.2363171634793e-05	0	0	0.0011768878389665	0.00117688884477175	2.24456829857712e-09
0	0	0	0	3.58981465646555e-13	6.23332532725027e-18	-3.8287252508379e-11
0	0	0	0	3.74725645158322e-13	8.14649481772348e-18	-2.80928331760461e-11
0	0	0	0	3.51133205166714e-13	-4.69562231844967e-18	2.06826543247724e-11
0.000509490509490509	0.000257138425252812	0.00221410592057017	0.0022141059205702	0.000601114240845079	0.00060111487667779	1.11932267074979e-10
0	0	0	0	3.59134067154904e-13	-2.84417647691324e-17	-5.85654248400354e-09
0	0	0	0	3.70826273784226e-13	-1.3238252776806e-17	7.00552553898352e-12
0	0	0	0	3.60174366695453e-13	2.02372918712076e-17	-4.24051899085002e-10
0	0	0	0	3.79331664383194e-13	-4.23519363494131e-17	-4.35382942327109e-09
