FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0.774712643678161	0.762029275899757	0.762583830006388	0.762583830006388	0.761403808852383	0.76140380877635	NaN
0.404597701149425	0.448039282775805	0.420127784869164	0.420127784869164	0.441612783321759	0.441612783595726	NaN
0	0.00843329843363352	0.00820618614387709	0.00820618614387707	2.33991807599382e-13	-6.30031543134688e-34	NaN
1	1	1	1	1	1	NaN
0.4	0.359872371756792	0.370296907326159	0.370296907326159	0.367111985638418	0.367111985856693	NaN
0.195402298850575	0.192088345467403	0.209575307804678	0.209575307804677	0.191275231039824	0.19127523054758	NaN
0.225287356321839	0.237970724100244	0.237416169993612	0.237416169993612	0.238596191147148	0.238596191223651	NaN
0	0	0	0	4.69325911245272e-13	-1.39453325178023e-17	NaN
0.00459770114942529	0	0	0	1.11236059434027e-12	2.03207727100004e-33	NaN
0.995402298850575	0.991566701566367	0.991793813856123	0.991793813856123	0.999999999998655	1	NaN
