FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0	0.00126879730224609	0	0	2.24254490920097e-11	1	NaN
0	0.00126879730224609	0	0	2.23919727251861e-11	1	NaN
0	0	0	0	1.36038758939292e-11	0	NaN
0	0	0	0	1.11054857908782e-11	0	NaN
0	0	0	0	1.40717345970118e-11	0	NaN
0	0	0	0	2.20993473254831e-11	0	NaN
0.0952380952380952	0.0898751953125	0.135161957627596	0.135161957627595	0.0752347390499394	0	NaN
0	0	0	0	1.58491386286545e-11	0	NaN
0	0	0	0	1.31657774228312e-11	0	NaN
0	0	0	0	2.93254585453168e-11	0	NaN
0	0	0	0	7.82796298289127e-10	0	NaN
0	0	0	0	1.48773931391004e-11	0	NaN
0	0	0	0	1.72401243945953e-09	0	NaN
0	0	0	0	1.97432699943297e-11	0	NaN
0	0	0	0	2.41678592543996e-11	0	NaN
0	0	0	0	2.95317293984148e-11	0	NaN
0	0	0	0	1.5956401785907e-11	0	NaN
0	0	0	0	1.63311556407833e-11	0	NaN
0	0	0	0	1.3239865570212e-11	0	NaN
0	0	0	0	1.26655526696923e-11	0	NaN
0	0	0	0	4.21873156519742e-11	0	NaN
0	0	0	0	2.37894403181096e-11	0	NaN
0	0	0	0	2.63864024678376e-11	0	NaN
0	0	0	0	1.94977115188307e-11	0	NaN
0	0	0	0	8.49199029211536e-10	0	NaN
0	0	0	0	6.82026548100482e-10	0	NaN
0	0	0	0	1.37868049769117e-11	0	NaN
0	0	0	0	1.65793789034742e-11	0	NaN
0.142857142857143	0.18646875	0.222560589661689	0.222560589661689	0.239599715810276	0	NaN
0	0	0	0	2.28888423156854e-11	0	NaN
1	1	1	1	1	1	NaN
0	0	0	0	1.54177808507304e-11	0	NaN
0	0	0	0	3.73755907281184e-09	0	NaN
0	0	0	0	1.33011514105256e-11	0	NaN
0	0	0	0	1.53215096333706e-11	0	NaN
0.333333333333333	0.4261251953125	0.372540219036231	0.372540219036231	0.387814111761566	0	NaN
0	0	0	0	2.62498840324843e-11	0	NaN
0	0	0	0	3.3562184275052e-10	0	NaN
0	0	0	0	1.4754682737988e-11	0	NaN
0	0	0	0	1.05069908391351e-10	0	NaN
0	0	0	0	1.89003739279583e-11	0	NaN
0	0	0	0	3.64997751975766e-11	0	NaN
0	0	0	0	1.78150053653613e-10	0	NaN
0	0	0	0	1.36069555032547e-11	0	NaN
0	0	0	0	1.30361392156119e-11	0	NaN
0	0	0	0	1.85272338668204e-07	0	NaN
0	0	0	0	1.62838472673562e-11	0	NaN
0	0	0	0	4.12719282071294e-11	0	NaN
0	0	0	0	2.95178044144142e-11	0	NaN
0	0	0	0	1.47953707919893e-11	0	NaN
0	0	0	0	1.32877016142353e-11	0	NaN
0	0	0	0	2.91234486008871e-11	0	NaN
0	0	0	0	2.07968483731438e-11	0	NaN
0	0	0	0	2.09042391774608e-11	0	NaN
0	0	0	0	2.48509038242171e-11	0	NaN
0	0	0	0	1.60013685188182e-11	0	NaN
0	0	0	0	5.95098221454777e-07	0	NaN
0	0	0	0	1.87787808778514e-11	0	NaN
0	0	0	0	3.54078357445597e-11	0	NaN
0	0	0	0	1.05440891591739e-11	0	NaN
0.523809523809524	0.386137257385254	0.40489919130208	0.40489919130208	0.372585330258857	0	NaN
0	0	0	0	1.67292384066501e-11	0	NaN
0	0	0	0	1.63793997168959e-11	0	NaN
0	0	0	0	3.73362397580821e-08	0	NaN
0	0	0	0	6.3518433413463e-11	0	NaN
0	0	0	0	4.97044186359909e-11	0	NaN
0	0	0	0	1.52587349351512e-11	0	NaN
0	0	0	0	4.1561266176653e-11	0	NaN
0	0	0	0	4.52090676436295e-11	0	NaN
0	0	0	0	3.44485383161156e-11	0	NaN
0	0	0	0	3.12529591156122e-11	0	NaN
0	0	0	0	1.72202280197111e-11	0	NaN
0	0	0	0	3.6719401942745e-11	0	NaN
0	0	0	0	1.13456303349427e-10	0	NaN
0	0	0	0	3.86128981789475e-09	0	NaN
0	0	0	0	4.65222041003048e-11	0	NaN
0	0	0	0	1.6567067978302e-11	0	NaN
0.904761904761905	0.908856007385254	0.864838042372404	0.864838042372404	0.924765255785741	0	NaN
0	0	0	0	3.3632157852571e-11	0	NaN
0	0	0	0	1.93566943986187e-11	0	NaN
0	0	0	0	9.23212151016646e-10	0	NaN
0	0	0	0	5.14321762381851e-11	0	NaN
0	0	0	0	1.49126385048562e-11	0	NaN
0	0	0	0	2.38685967258092e-11	0	NaN
0	0	0	0	6.16823610871458e-10	0	NaN
0	0	0	0	1.39437281949967e-11	0	NaN
0	0	0	0	2.66669431761336e-11	0	NaN
0	0	0	0	5.89492215380141e-11	0	NaN
0	0	0	0	2.12801002840561e-11	0	NaN
0	0	0	0	4.00401706858394e-11	0	NaN
0	0	0	0	2.34131784380805e-11	0	NaN
0	0	0	0	1.57711027600811e-10	0	NaN
0	0	0	0	2.96328160273817e-11	0	NaN
0	0	0	0	1.52690897093126e-11	0	NaN
0	0	0	0	1.36455058524853e-11	0	NaN
0	0	0	0	4.24664949455223e-11	0	NaN
0	0	0	0	1.41689124039524e-11	0	NaN
0	0	0	0	1.37105463382986e-11	0	NaN
0	0	0	0	2.40639563412696e-11	0	NaN
0	0	0	0	1.37189145242365e-08	0	NaN
