FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0	0.00110046456302027	0	0	7.94952473370843e-17	1	-3.26777361940224
0	0.00110046456302027	0	0	7.66964944828749e-17	1	-7.31798128866573
0	0	0	0	2.01811307879785e-16	0	0.173430599285206
0	0	0	0	1.07191522553074e-16	0	1.63433549543917
0	0	0	0	4.08205624550049e-16	0	8.6195270645986
0	0	0	0	8.62947474932993e-17	0	-2.04412490231157
0	0	0	0	6.90565189643601e-17	0	-8.24367972259861
0	0	0	0	6.34615502402339e-17	0	-5.48286631788379
0	0	0	0	6.43356009751323e-17	0	-1.83187184109087
0	0	0	0	6.77411178697965e-17	0	-5.53611175296401
0	0	0	0	2.75998815036258e-16	0	4.67990319880708
0	0	0	0	1.66067220112938e-16	0	1.39667518348845
0	0.00110046456302027	0	0	9.30993621766485e-17	1	-3.9138142253048
0	0	0	0	1.13558024329347e-15	0	5.48876586066932
0	0	0	0	2.05666804585714e-16	0	0.615274724479517
0	0	0	0	3.03139479230117e-16	0	6.10927704957777
0	0	0	0	1.74061676316004e-16	0	2.13970053842811
0	0	0	0	7.51559671308505e-17	0	-6.43485922013053
0	0	0	0	3.02570534056636e-15	0	10.1889333785921
0	0	0	0	4.7203743692906e-16	0	6.07775598456257
0	0	0	0	1.90872829156133e-15	0	6.3474846121964
0	0	0	0	2.46691575394473e-16	0	9.10527342414332
0	0	0	0	9.95395544552693e-17	0	-1.04958955756743
0	0	0	0	1.34983347618992e-16	0	-0.219409925187847
0	0	0	0	6.80499826772859e-17	0	-7.33004362915201
0	0	0	0	6.69452161284539e-17	0	-4.70820728852613
0	0	0	0	3.35301162363694e-15	0	7.32290228179353
0	0	0	0	1.73506098452145e-15	0	9.40833096974683
0	0	0	0	5.88047728825108e-17	0	-8.01128190410709
0	0	0	0	5.98920071871987e-17	0	-4.47240356641767
0	0	0	0	7.95764206349719e-17	0	-10.2577698973912
0	0	0	0	9.60491578562591e-17	0	-4.94538860670985
0	0	0	0	1.35102830142704e-16	0	-0.152823985358734
0	0	0	0	8.90728840077721e-17	0	-4.40000873347685
0	0	0	0	1.49568191067874e-16	0	-2.03297883130699
0	0	0	0	7.4959121647426e-17	0	-5.54405855870645
0	0	0	0	1.59674203791618e-16	0	-0.937242455360428
0	0	0	0	9.84748393135236e-17	0	-2.30526553494973
0	0	0	0	2.86351027169739e-16	0	2.98556028579771
0	0	0	0	6.13461257384153e-17	0	-13.7446571854103
0	0	0	0	7.47557774206193e-17	0	-2.67236473542322
0	0	0	0	2.15816114756987e-16	0	-2.89817324995925
0	0	0	0	2.87258341916e-16	0	0.273930968769308
0	0	0	0	2.01242276102879e-16	0	3.3905455568494
0	0	0	0	7.74389250177067e-17	0	-8.39885380748225
0	0	0	0	9.80761778763787e-17	0	-6.01861407650223
0	0	0	0	8.31444635043407e-16	0	6.43087770814466
0	0	0	0	7.10003895105293e-17	0	-3.19429188035996
0	0	0	0	1.15815352269848e-16	0	0.751824296178581
0	0	0	0	6.05851629194409e-17	0	-9.6622850331786
0	0	0	0	7.21985655698405e-17	0	-2.02791771058397
