FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0	0.00132260367507853	0	0	8.30375439056889e-18	-5.57163778891862e-19	5.20368535518926
0	0.00132260367507853	0	0	5.13943840133953e-18	8.61963278093517e-22	1.5320526475703
0	0.00132260367507853	0	0	2.0312626249442e-18	4.53076753374203e-18	-2.37606688081714
0	0	0	0	2.85644338340211e-18	-7.13925125719067e-16	-2.66581147943888
0	0.00132260367507853	0	0	3.63712190663835e-18	2.4576793252431e-16	-0.01877558111303
0	0	0	0	1.80605139211054e-18	3.88800963410838e-17	-2.26638077246181
0	0	0	0	3.76999931948432e-18	-9.95411580367786e-17	-2.0909337053584
0	0	0	0	2.52629155225668e-18	2.40446465807154e-16	-4.63694619243724
0	0	0	0	4.04047284350731e-18	-7.13922229687158e-20	2.36530344400832
0	0	0	0	8.76996806551718e-17	4.18064806191808e-18	6.01049357376781
0	0	0	0	4.46198059331951e-18	6.65083821344279e-20	-0.608716567370351
0	0	0	0	7.99871688958521e-18	6.79996255661216e-18	5.87133697314557
0	0	0	0	3.30156681927045e-18	-1.29806037206129e-21	-5.19327494588997
0	0	0	0	8.33517504587542e-18	1.49010429679734e-17	7.5225606390211
0	0	0	0	6.16757932030015e-18	-3.98266597758116e-18	4.32959652129711
0	0	0	0	3.96623540375434e-17	-1.8950056504629e-17	2.48681862430632
0	0	0	0	1.89451295225724e-18	-5.32808275880875e-19	-10.7912486801478
0	0	0	0	2.89107139205298e-18	-1.28326646794698e-16	-4.26397124048165
0	0	0	0	2.72931749726327e-18	8.84674790298629e-19	-1.08816855538407
0	0	0	0	1.9112919641661e-18	5.18321777049393e-18	-5.28568416676996
0	0	0	0	3.32184029356962e-18	3.94961331559957e-19	-0.602683965864459
0	0	0	0	6.26954899853794e-18	4.53865070156738e-18	5.25171497704265
0	0	0	0	6.91356773196346e-18	6.4119533888029e-18	4.54644763437479
0	0	0	0	1.53864555383713e-17	-7.98710469866856e-18	5.54608018739913
0	0	0	0	1.30297562005912e-17	2.91866789370061e-19	-0.728949260686281
0	0	0	0	2.3002644002286e-18	8.19622770852782e-18	-3.30257347349528
0	0	0	0	3.00207258617894e-18	-5.93070783449788e-18	3.67888565379008
0	0	0	0	1.33590518465365e-17	-1.16898786173285e-17	10.7936748548575
0	0	0	0	6.89324103975434e-18	2.81488660338098e-19	5.33866126523493
0	0	0	0	1.82310628634698e-18	-1.68031965387709e-18	-6.50269443588632
0	0	0	0	3.18679717048406e-18	1.09587021138699e-17	2.41589731650788
0	0	0	0	1.36913230719702e-17	2.40509405963224e-19	1.2594792330386
0	0	0	0	7.56790000200535e-18	-3.44439707889733e-18	3.95491817421161
0	0	0	0	1.94767865910937e-17	-2.78945611182514e-18	10.426805501863
0	0	0	0	0.00890161218119047	0.00890161209561001	9.01314227040925
0	0	0	0	2.01315010262522e-18	8.43098448906161e-18	-4.47326229565584
0.153333333333333	0.106320397109985	0.107057723233713	0.107057723233713	0.101463832065594	0.101463832066381	-0.250767918996576
0	0	0	0	1.8737530869973e-17	1.23293355432617e-17	9.66958488236234
0	0	0	0	1.8272280112835e-18	-4.37640930275714e-18	-5.34345537630621
0	0	0	0	1.81974082571339e-17	-1.56671907158647e-18	9.66927966880147
0	0	0	0	3.47272621040331e-18	-2.38339121428156e-18	1.75166740224343
0	0	0	0	1.92630602406121e-18	-2.36933188914797e-18	-5.88405501224169
0	0	0	0	4.59478984638614e-18	1.67077583640517e-17	-0.110505147121041
0	0	0	0	2.95315580556522e-18	3.5454582831119e-19	-3.65555588670839
0	0	0	0	3.36967590442152e-18	1.68209000670658e-19	-0.174277324789395
0	0	0	0	1.76994989823955e-18	5.05965782307017e-18	-13.2183951558969
0	0	0	0	1.60311208015928e-17	1.62000332761724e-17	5.67446233201817
0	0	0	0	6.84739586338149e-18	-4.60971626186977e-18	6.47864878439583
0	0	0	0	2.2574336238802e-18	-1.23729930277105e-17	-2.93937381631961
0	0	0	0	1.82949936305172e-18	-1.04734587856605e-17	-11.9460933527532
0	0	0	0	5.1724635179331e-18	-6.29004610919049e-18	-2.60157970747957
0	0	0	0	4.54647529941869e-18	-1.45203420971849e-17	4.23477574648979
