FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0	1.220703125e-05	0	0	1.44057691140394e-10	1	NaN
0	0	0	0	5.40348773498881e-11	0	NaN
0	0	0	0	2.62032016231844e-11	0	NaN
0	0	0	0	3.16154903669735e-11	0	NaN
0	1.220703125e-05	0	0	3.09993774305044e-11	1	NaN
0	0	0	0	4.0138765793341e-11	0	NaN
0	0	0	0	3.50688876003542e-11	0	NaN
0	0	0	0	3.49163495321936e-10	0	NaN
0	0	0	0	2.90582391441851e-11	0	NaN
0	0	0	0	3.15066421872592e-11	0	NaN
0	0	0	0	2.82854227678527e-11	0	NaN
0	0	0	0	2.56561958338843e-10	0	NaN
0	0	0	0	6.55928873578177e-11	0	NaN
0	0	0	0	4.10109929209214e-11	0	NaN
0	0	0	0	7.77756445749082e-11	0	NaN
0	0	0	0	3.05049237228728e-11	0	NaN
0	0	0	0	4.90830389059295e-11	0	NaN
0	0	0	0	3.62210105483788e-11	0	NaN
0	0	0	0	6.22632982119324e-11	0	NaN
0	0	0	0	4.89976105611524e-10	0	NaN
0	0	0	0	2.68881408976193e-11	0	NaN
0	0	0	0	5.67692418084745e-11	0	NaN
0	0	0	0	3.79740652405837e-11	0	NaN
0	0	0	0	7.55607636631384e-11	0	NaN
0	0	0	0	3.41886763385274e-11	0	NaN
0	0	0	0	4.71350379296496e-11	0	NaN
0	0	0	0	1.05594429455222e-10	0	NaN
0	0	0	0	5.21783128980252e-11	0	NaN
0	0	0	0	5.16469734875206e-11	0	NaN
0	0	0	0	5.90298198048664e-11	0	NaN
0	0	0	0	3.41216480345697e-11	0	NaN
0	0	0	0	2.80809158150488e-11	0	NaN
0	0	0	0	7.60351585707554e-11	0	NaN
0	0	0	0	4.62764102083054e-11	0	NaN
0	0	0	0	1.01870232304536e-10	0	NaN
0	0	0	0	1.31106510730081e-10	0	NaN
0	0	0	0	3.34766353704862e-10	0	NaN
0	0	0	0	9.36718108518473e-11	0	NaN
0	0	0	0	1.67755272941838e-10	0	NaN
0	0	0	0	2.8906952731413e-11	0	NaN
0	0	0	0	3.47693343106455e-11	0	NaN
0	0	0	0	1.55537328221244e-10	0	NaN
0	0	0	0	2.56129460845646e-11	0	NaN
0	0	0	0	7.30685739302908e-11	0	NaN
0	0	0	0	8.26167008503641e-11	0	NaN
0	0	0	0	6.80136697879504e-11	0	NaN
0	0	0	0	3.68683286321351e-11	0	NaN
0	0	0	0	1.0014498439468e-10	0	NaN
0	0	0	0	7.30301856179688e-11	0	NaN
0	0	0	0	2.83623037331244e-11	0	NaN
0	1.220703125e-05	0	0	3.84794774489467e-11	1	NaN
0	0	0	0	4.25260207366543e-11	0	NaN
0	0	0	0	4.63363510313783e-11	0	NaN
0	0	0	0	5.75479258931903e-11	0	NaN
0	0	0	0	4.355544337506e-11	0	NaN
0	0	0	0	6.36652733668388e-10	0	NaN
0	0	0	0	7.96217881931682e-11	0	NaN
0	0	0	0	6.84542335393276e-11	0	NaN
0	0	0	0	6.33682443673401e-11	0	NaN
0	0	0	0	2.55089110872688e-11	0	NaN
0	0	0	0	6.99013192180811e-11	0	NaN
0	0	0	0	3.21904398020106e-11	0	NaN
0	0	0	0	5.10390480655529e-11	0	NaN
0	0	0	0	5.17362704441494e-11	0	NaN
0	0	0	0	3.17312846145112e-11	0	NaN
0	0	0	0	7.22472405638735e-11	0	NaN
