FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0	0.000101101271382047	0.0060068345736885	0.0060068345736883	1.41175776357149e-15	1.74941155802748e-17	NaN
0	0.000101101271382047	0.0060068345736885	0.0060068345736883	6.92729088895114e-16	8.31290421307511e-18	NaN
0	0.000101101271382047	0.0060068345736885	0.0060068345736883	5.68996479197529e-16	-2.78861552652567e-18	NaN
0	0.000101101271382047	0.0060068345736885	0.0060068345736883	6.43504791515633e-16	-7.06805186908278e-18	NaN
0	0	0	0	1.17280968919439e-15	8.63334042860496e-17	NaN
0	0	0	0	4.63328226745844e-16	3.10001583034921e-16	NaN
0	0	0	0	4.71618194515752e-16	-6.5027243686941e-17	NaN
0.0434545454545454	0.0431998714637411	0.0433339411738622	0.0433339411738623	0.0427579569538119	2.82377543356176e-16	NaN
0	0	0	0	1.33715514264602e-15	8.09787949939012e-16	NaN
0	0	0	0	1.97517834854252e-15	-1.13931736644003e-15	NaN
0	0.000101101271382047	0.0060068345736885	0.0060068345736883	9.28890205703238e-16	2.48867586141582e-18	NaN
0	0	0	0	3.22112056826746e-15	-4.220858037111e-16	NaN
0	0	0	0	6.30244965852014e-16	-2.07979466496946e-16	NaN
0	0	0	0	6.72931932246201e-16	-6.07025084050313e-18	NaN
0	0	0	0	1.68191535635937e-15	1.07639401766409e-19	NaN
0.0106893106893107	0.0107586855987448	0.0104078758236676	0.0104078758236676	0.0104126101397279	-5.5077688402017e-19	NaN
0.0807652347652347	0.0805818787835412	0.081430372251446	0.0814303722514459	0.0811013755120795	0.08721210691632	NaN
0	0	0	0	5.33487284936555e-16	9.80220217433822e-20	NaN
0	0	0	0	6.62794798907654e-16	1.98206018384751e-19	NaN
0.0475684315684316	0.0464559387846849	0.048022293857411	0.0480222938574112	0.0464784124871056	0.0557878724240999	NaN
0	0	0	0	7.06674899106634e-16	2.38391586721901e-19	NaN
0	0	0	0	1.15647676374016e-15	1.9522097709023e-19	NaN
0.0414745254745254	0.0438258491464496	0.0418003671931033	0.0418003671931033	0.0415546201539096	0.0431738022025785	NaN
0	0	0	0	1.66997249798182e-15	-1.83513368410826e-18	NaN
0	0	0	0	1.67632214401251e-15	-1.36667418547831e-19	NaN
0	0	0	0	8.50324231312769e-16	3.19553962114746e-19	NaN
0	0	0	0	1.18932115307131e-14	1.64690337360932e-19	NaN
0	0	0	0	4.65788072386624e-15	-1.40068429721537e-19	NaN
0.361636363636364	0.362916005456905	0.362357290870739	0.362357290870738	0.362752422259288	0.361566544081575	NaN
0	0	0	0	5.96896957561913e-16	3.1284850164689e-16	NaN
0.0797042957042957	0.0821244096076362	0.0785515735931079	0.0785515735931079	0.0795108139388635	0.0752513337624712	NaN
0	0	0	0	1.39331448525158e-15	-2.47894205110839e-19	NaN
0	0	0	0	5.62121552850447e-16	1.15887832579128e-18	NaN
0	0	0	0	1.71611106950563e-15	-8.48385163770927e-18	NaN
0	0	0	0	1.56008519887905e-15	-1.4768871062126e-17	NaN
0	0	0	0	1.01513469807877e-15	4.79829965409981e-19	NaN
0	0	0	0	3.60880793717858e-16	3.85215177912431e-18	NaN
0	0	0	0	2.28714649000167e-15	-7.75056288462629e-18	NaN
0	0	0	0	1.67493991011924e-15	-4.79395180387461e-20	NaN
0	0	0	0	8.80137342484919e-16	9.568965164292e-20	NaN
0	0	0	0	6.68945178607583e-16	-1.48323199505686e-17	NaN
0	0	0	0	5.69739476992361e-16	-1.36157548771165e-18	NaN
0	0	0	0	9.43016913515023e-16	-2.14716094575987e-18	NaN
0	0	0	0	7.6346993887499e-16	1.47102413393907e-18	NaN
0	0	0	0	4.09643557089523e-16	-6.72334736227417e-19	NaN
1.99800199800199e-05	0	0	0	3.82460871972707e-15	-2.04869665245985e-18	NaN
0	0	0	0	9.0001041067084e-16	-7.83772956991421e-19	NaN
0	0	0	0	8.7005072873455e-15	3.01562814340215e-18	NaN
0	0	0	0	6.62012064172685e-16	7.10330347874384e-18	NaN
0	0	0	0	1.60456012159038e-15	7.75731113310374e-18	NaN
0.0415544455544455	0.0403570424409294	0.0415109224081456	0.0415109224081454	0.0412087189076072	0.0465918084175278	NaN
0	0	0	0	8.11056839267463e-16	-2.20002264714572e-18	NaN
0	0	0	0	8.87698527329311e-16	1.38953894107497e-17	NaN
0	0	0	0	3.7269742482425e-15	1.59762590996429e-17	NaN
0	0	0	0	8.59256817084943e-16	2.06165819921383e-17	NaN
0.0325934065934066	0.0348538234489819	0.0318859466645081	0.031885946664508	0.0325483856172911	-1.73423485042812e-18	NaN
0.107292707292707	0.106204426134248	0.105262279382993	0.105262279382993	0.105496384599452	0.102878242166092	NaN
0	0	0	0	5.15830244725899e-16	-1.25316766460382e-17	NaN
0	0	0	0	8.47608674325658e-16	5.34950766715616e-17	NaN
0	0	0	0	5.25735328398574e-16	5.94945622739354e-18	NaN
0	0	0	0	1.2043803559379e-15	-2.13906271579548e-17	NaN
0	0	0	0	1.14306435708941e-15	-3.18065266310993e-17	NaN
