FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0.0363636363636364	0.0492957446907626	0.0504987433020601	0.0504987433020601	0.0360968040122614	1	NaN
0	0.0492957446907626	0.0504987433020601	0.0504987433020601	0.0289240997020675	1	NaN
0.0909090909090909	0.0592069085041881	0.0552364665850689	0.0552364665850689	0.0470914566675647	0	NaN
0	0	0	0	0.022755093355824	0	NaN
0	0	0	0	1.9253336204892e-10	0	NaN
0	0	0	0	1.71742769120066e-10	0	NaN
0	0	0	0	5.02127698549194e-10	0	NaN
0	0	0	0	2.32052617336071e-10	0	NaN
0	0	0	0	1.18704048397273e-10	0	NaN
0	0	0	0	1.86275059016816e-10	0	NaN
0	0	0	0	9.69487923054583e-11	0	NaN
0.127272727272727	0.050763427734375	0.046292844227689	0.046292844227689	0.0406445763440764	0	NaN
0	0	0	0	1.25645965209441e-10	0	NaN
0	0	0	0	0.0161839022894997	0	NaN
0	0	0	0	2.06175991884842e-10	0	NaN
0	0	0	0	3.74890910172089e-10	0	NaN
0	0	0	0	1.22383845984432e-10	0	NaN
0	0	0	0	1.30338629411703e-10	0	NaN
0	0	0	0	2.56764576768992e-10	0	NaN
0	0	0	0	1.59770877978638e-10	0	NaN
0	0	0	0	1.69814701652357e-10	0	NaN
0	0	0	0	3.20523215499869e-10	0	NaN
0	0	0	0	1.87069762900045e-10	0	NaN
0	0	0	0	1.31505035612778e-10	0	NaN
0	0	0	0	1.37072103804589e-10	0	NaN
0	0	0	0	1.5072499068847e-10	0	NaN
0	0.0585542037963867	0.0631450866150668	0.0631450866150668	0.0535378397305863	0	NaN
0	0	0	0	5.40948268216399e-09	0	NaN
0	0	0	0	1.77314377573907e-09	0	NaN
0	0	0	0	2.83153499579621e-10	0	NaN
1	1	1	1	1	1	NaN
0	0	0	0	2.57956706759313e-09	0	NaN
0.963636363636364	0.950704255309237	0.94950125669794	0.94950125669794	0.963903190889567	0	NaN
0	0	0	0	1.43128615621046e-10	0	NaN
0	0	0	0	1.34142257242691e-10	0	NaN
0	0	0	0	1.66711783049852e-10	0	NaN
0	0	0	0	4.50080888415638e-10	0	NaN
0	0	0	0	2.74183662745117e-10	0	NaN
0	0.05625	0.0549212907275297	0.0549212907275297	0.0517831851898689	0	NaN
0	0	0	0	3.09930658367668e-09	0	NaN
0	0	0	0	1.0289046621317e-10	0	NaN
0	0	0	0	1.83167896156882e-10	0	NaN
0	0	0	0	2.09696068246544e-10	0	NaN
0.2	0.0941100580460014	0.0956414657265262	0.0956414657265262	0.0744380539727939	0	NaN
0	0	0	0	1.17248839433135e-10	0	NaN
0	0	0	0	2.0257861121159e-10	0	NaN
0	0	0	0	5.475552008548e-10	0	NaN
0.163636363636364	0.0644428936100006	0.0634484006434853	0.0634484006434854	0.0450070134241872	0	NaN
0	0	0	0	2.96721484336819e-10	0	NaN
0	0	0	0	4.45320982816235e-10	0	NaN
0	0	0	0	5.84874333741524e-10	0	NaN
0	0	0	0	1.60595930757518e-10	0	NaN
0	0	0	0	1.63535324248017e-09	0	NaN
0	0	0	0	1.94276625998996e-10	0	NaN
0	0	0	0	3.6569221344457e-09	0	NaN
0	0	0	0	1.04263627333342e-10	0	NaN
0	0	0	0	3.3157437449537e-10	0	NaN
0	0	0	0	3.37122141808815e-10	0	NaN
0	0	0	0	1.32187958410678e-10	0	NaN
0	0	0	0	1.7112864418571e-10	0	NaN
0	0	0	0	1.22324902537195e-09	0	NaN
0	0	0	0	1.01677122690181e-10	0	NaN
0	0	0	0	1.2361654029768e-10	0	NaN
0.2	0.222423525401844	0.223380021279571	0.223380021279571	0.237757186387607	0	NaN
0	0	0	0	1.32504956084238e-10	0	NaN
0	0	0	0	1.43424387124414e-10	0	NaN
0	0	0	0	1.21960892714069e-10	0	NaN
0	0	0	0	1.20363846307192e-10	0	NaN
0	0	0	0	1.42539549494787e-10	0	NaN
0	0	0	0	2.59498196533137e-10	0	NaN
0	0	0	0	1.06932787741039e-10	0	NaN
0	0	0	0	1.17730770800475e-10	0	NaN
0	0	0	0	3.77167954395102e-10	0	NaN
0	0	0	0	1.54226539185145e-10	0	NaN
0	0	0	0	1.09546103769782e-10	0	NaN
0	0	0	0	1.72658042567731e-10	0	NaN
0	0	0	0	2.48639232216086e-10	0	NaN
0	0	0	0	1.01053073139198e-10	0	NaN
0	0	0	0	1.25146053089189e-10	0	NaN
0	0	0	0	1.49085495677833e-10	0	NaN
0	0	0	0	2.10735388725054e-10	0	NaN
0.0727272727272728	0.104608359977352	0.103470578069926	0.103470578069926	0.103090720688525	0	NaN
0	0	0	0	1.20112133491002e-10	0	NaN
0	0	0	0	2.179183880951e-10	0	NaN
0	0	0	0	3.59232028970172e-10	0	NaN
0	0	0	0	2.03977181783266e-10	0	NaN
0	0	0	0	3.89354394438501e-10	0	NaN
0	0	0	0	2.29457236361757e-10	0	NaN
0	0	0	0	2.6843108264897e-10	0	NaN
0.145454545454545	0.19905581573909	0.201820973379389	0.201820973379389	0.231337984805827	0	NaN
0	0	0	0	1.51187887695464e-10	0	NaN
0	0	0	0	1.25367813220857e-10	0	NaN
0	0	0	0	1.23310298724231e-10	0	NaN
0	0	0	0	0.00632745779495835	0	NaN
0	0.0412890625	0.0421441294436875	0.0421441294436875	0.0401262969520216	0	NaN
0	0	0	0	1.36959564496129e-10	0	NaN
0	0	0	0	4.48168583230683e-09	0	NaN
0	0	0	0	1.67996089058819e-10	0	NaN
0	0	0	0	0.000995098592875979	0	NaN
0	0	0	0	2.83698435350832e-10	0	NaN
