FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0	0.00175909253743192	0.00226457663184303	0.00226457663184304	9.3285544128739e-10	1	0
0	0	0	0	9.3285544128739e-10	0	0
0.0192461908580593	0.00175909253743192	0.00226457663184303	0.00226457663184304	0.0011507235044648	1	0
0	0	0	0	9.32855404026883e-10	0	0
0	0	0	0	9.32855404026883e-10	0	0
0	0	0	0	9.32855404026883e-10	0	0
0	0	0	0	9.32851502692661e-10	0	0
0	0	0	0	9.32851502692661e-10	0	0
0.000534616412723871	0.00175909253743192	0.00226457663184303	0.00226457663184304	0.0832616632102234	1	0
0	0	0	0	9.32855440303293e-10	0	0
0	0	0	0	9.32855440303293e-10	0	0
0	0	0	0	9.32855440303293e-10	0	0
0	0	0	0	9.32855439296994e-10	0	0
0.000267308206361935	0.000104846575078724	0.00014636657724646	0.000146366577246461	0.000283485976192571	0	0
0	0	0	0	9.32855439296994e-10	0	0
0	0	0	0	9.3285543721061e-10	0	0
0.000801924619085806	0.0458529021677617	0.0602040954199565	0.0602040954199565	0.000276595654047925	0	0
0.00106923282544774	0.0343766490943898	0.0449106313119287	0.0449106313119287	0.000276595654047925	0	0
0	0	0	0	9.32855441190252e-10	0	0
0.00133654103180968	0.0430013521010136	0.0568845228318298	0.0568845228318298	0.000290191689563682	0	0
0	0	0	0	9.32855441190252e-10	0	0
0.00160384923817161	0.000786760015570288	0.00152834729190045	0.00152834729190045	0.000257311226967508	0	0
0	0	0	0	9.3285543048494e-10	0	0
0	0	0	0	9.3285543048494e-10	0	0
0	0	0	0	9.32855414380584e-10	0	0
0	0	0	0	9.32855414380584e-10	0	0
0	0	0	0	9.32855414380584e-10	0	0
0.00187115744453355	0.0392090237267815	0.0526797404046122	0.0526797404046122	0.000257311226967508	0	0
0	0	0	0	9.3285543048494e-10	0	0
0	0	0	0	9.3285543048494e-10	0	0
0	0	0	0	9.32855441190252e-10	0	0
0	0	0	0	9.32855441190252e-10	0	0
0	0	0	0	9.32855441190252e-10	0	0
0	0	0	0	9.3285543721061e-10	0	0
0	0	0	0	9.3285543721061e-10	0	0
0	0	0	0	9.3285543721061e-10	0	0
0	0	0	0	9.32855439296994e-10	0	0
0	0	0	0	9.32855439296994e-10	0	0
0	0	0	0	9.32855439296994e-10	0	0
0	0	0	0	9.32855440303293e-10	0	0
0	0	0	0	9.32855440303293e-10	0	0
0	0	0	0	9.32855440303293e-10	0	0
0	0	0	0	9.32855404026883e-10	0	0
0	0	0	0	9.32855404026883e-10	0	0
0	0	0	0	9.32855404026883e-10	0	0
0.00213846565089548	0.00103830582527061	0.00142762436670147	0.00142762436670147	3.29858738257371e-05	0	0
0	0	0	0	9.32851502692661e-10	0	0
0	0	0	0	9.32855479787839e-10	0	0
0	0	0	0	9.3285544128739e-10	0	0
0	0	0	0	9.3285544128739e-10	0	0
0	0	0	0	9.3285544128739e-10	0	0
0	0	0	0	9.3285544128739e-10	0	0
0	0	0	0	9.3285544128739e-10	0	0
0	0	0	0	9.3285544128739e-10	0	0
0.00240577385725742	0.0307646170450552	0.0404966230944022	0.0404966230944022	0.000207488367167653	0	0
0	0	0	0	9.32855404026883e-10	0	0
0.00267308206361935	0.0281276498697648	0.0369808511507907	0.0369808511507907	0.000207488367167653	0	0
0	0	0	0	9.32851502692661e-10	0	0
0	0	0	0	9.32851502692661e-10	0	0
0	0	0	0	9.32855479787839e-10	0	0
0	0	0	0	9.32855440303293e-10	0	0
0.00294039026998129	0.0436608296485901	0.0573058293038959	0.0573058293038959	0.000286993113179602	0	0
0	0	0	0	9.32855440303293e-10	0	0
0	0	0	0	9.32855439296994e-10	0	0
0	0	0	0	9.32855439296994e-10	0	0
0	0	0	0	9.32855439296994e-10	0	0
0	0	0	0	9.3285543721061e-10	0	0
0	0	0	0	9.3285543721061e-10	0	0
0	0	0	0	9.3285543721061e-10	0	0
0.00320769847634322	0.0428333668793303	0.0577844602087783	0.0577844602087783	0.000290191689563682	0	0
0	0	0	0	9.32855441190252e-10	0	0
0.00347500668270516	0.0604432856913209	0.0782407471355254	0.0782407471355253	0.000290191689563682	0	0
0.0037423148890671	0.00233936277470037	0.00181617892104108	0.00181617892104108	0.000257311226967508	0	0
0	0	0	0	9.3285543048494e-10	0	0
0	0	0	0	9.3285543048494e-10	0	0
0	0	0	0	9.32855414380584e-10	0	0
0	0	0	0	9.32855414380584e-10	0	0
0	0	0	0	9.32855414380584e-10	0	0
0.00400962309542903	0.0415886715502289	0.0547411771833836	0.0547411771833836	0.000257311226967508	0	0
0	0	0	0	9.3285543048494e-10	0	0
0	0	0	0	9.3285543048494e-10	0	0
0	0	0	0	9.32855441190252e-10	0	0
0	0	0	0	9.32855441190252e-10	0	0
0	0	0	0	9.32855441190252e-10	0	0
0	0	0	0	9.3285543721061e-10	0	0
0.00427693130179096	0.0398795480618633	0.0545401446137748	0.0545401446137748	0.000276595654047925	0	0
0	0	0	0	9.3285543721061e-10	0	0
0	0	0	0	9.32855439296994e-10	0	0
0	0	0	0	9.32855439296994e-10	0	0
0.0045442395081529	0.00286645448782486	0.0668835462719567	0.0668835462719567	0.000283485976192571	0	0
0.00481154771451483	0.00288448250347155	0.00166128050877372	0.00166128050877373	0.000286993113180049	0	0
0	0	0	0	9.32855440303293e-10	0	0
0	0	0	0	9.32855440303293e-10	0	0
0.00507885592087678	0.0242903789766026	0.0306333659099915	0.0306333659099915	0.000207488367167653	0	0
0	0	0	0	9.32855404026883e-10	0	0
0	0	0	0	9.32855404026883e-10	0	0
0	0	0	0	9.32851502692661e-10	0	0
0	0	0	0	9.32851502692661e-10	0	0
0	0	0	0	9.32855479787839e-10	0	0
0.0053461641272387	0.039389803745842	0.00123227889671709	0.00123227889671709	0.000290548336176	0	0
0	0	0	0	9.3285544128739e-10	0	0
0	0	0	0	9.3285544128739e-10	0	0
0	0	0	0	9.3285544128739e-10	0	0
0	0	0	0	9.3285544128739e-10	0	0
0	0	0	0	9.3285544128739e-10	0	0
0.0184442662389735	0.0373044803641412	0.044294564426188	0.044294564426188	0.000800532320536429	0	0
0	0	0	0	9.32855404026883e-10	0	0
0	0	0	0	9.32855404026883e-10	0	0
0	0	0	0	9.32851502692661e-10	0	0
