FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0	0.0345906777376059	0.0341363431652198	0.0341363431652198	1.17340977174931e-10	1	NaN
0	0	0	0	1.13135567261578e-10	0	NaN
0	0	0	0	5.48689804601767e-07	0	NaN
0	0	0	0	1.44189243827621e-10	0	NaN
0	0.0345906777376059	0.0341363431652198	0.0341363431652198	4.8209465025439e-10	1	NaN
0	0	0	0	1.52397358393688e-09	0	NaN
0	0	0	0	1.54187241984095e-10	0	NaN
0	0	0	0	1.38431784815056e-10	0	NaN
0	0	0	0	1.04281144957552e-10	0	NaN
0	0	0	0	6.57123666652384e-10	0	NaN
0	0	0	0	3.56492666727073e-10	0	NaN
0	0	0	0	1.55770502694316e-10	0	NaN
0	0	0	0	1.969953658591e-10	0	NaN
0	0	0	0	1.86857387743324e-09	0	NaN
0	0	0	0	1.15103263786064e-09	0	NaN
0	0	0	0	5.19866986652403e-10	0	NaN
0	0	0	0	1.11938199257642e-10	0	NaN
0	0	0	0	1.09756828747742e-08	0	NaN
0	0	0	0	1.02540189496238e-10	0	NaN
0	0	0	0	1.55495830406687e-10	0	NaN
0	0	0	0	1.56103085186453e-09	0	NaN
0	0	0	0	1.06277970050293e-10	0	NaN
0	0	0	0	1.03535760307075e-10	0	NaN
0	0	0	0	9.83460788319499e-11	0	NaN
0	0	0	0	6.23992850871201e-10	0	NaN
0	0	0	0	2.27264720029012e-08	0	NaN
0	0	0	0	1.65420438981828e-10	0	NaN
0	0	0	0	2.91773578958968e-10	0	NaN
0	0	0	0	1.44967348574795e-10	0	NaN
0	0	0	0	2.07113103897486e-10	0	NaN
0	0	0	0	1.09000240937991e-10	0	NaN
0	0	0	0	4.98927555148725e-10	0	NaN
0	0	0	0	0.0086071204906959	0	NaN
0	0	0	0	2.09358954227694e-09	0	NaN
0	0	0	0	2.02591394483598e-10	0	NaN
0	0	0	0	3.77712699463965e-10	0	NaN
0	0	0	0	4.47761708871224e-10	0	NaN
0	0	0	0	0.00387779857897052	0	NaN
0	0	0	0	2.84499573258462e-08	0	NaN
0	0	0	0	2.34191109498547e-10	0	NaN
0	0	0	0	1.69078107172724e-10	0	NaN
