Q,q,P
																																																																																																			
0.9626	-0.2622	0.06745	0.05359	0.01467	0.03449	0.0363	-0.05513	-0.1079	-0.05689	-0.0087	0.0217	-0.1512	0.109	0.06043	-0.1391	0.06363	0.01634	-0.1317	-0.01743	-0.1552	-0.003247	-0.1259	0.0628	0.02201	0.01005	-0.1976	0.04757	0.05014	0.04181	-0.08018	0.03622	-0.02305	-0.1288	-0.08188	-0.03101	-0.05474	-0.1145	0.08164	-0.0747	0.07044	0.06702	-0.06233	-0.07832	0.0153	0.06208	0.08493	0.01723	0.0323	0.008672	-0.05555	-0.03396	0.1404	0.003705	0.1186	0.09518	-0.01859	-0.04839	0.1579	-0.05669	0.04992	0.077	-0.04902	-0.01185	-0.05541	-0.007183	0.069	-0.04539	-0.2348	0.01175	-0.02782	0.06244	0.06133	0.1156	0.04224	-0.06436	0.1635	-0.01396	-0.06167	0.1035	-0.1059	-0.06609	0.08641	0.04888	0.05507	-0.03669	-0.1298	0.02373	-0.06443	-0.02797	0.1188	0.05337	0.08912	-0.06558	0.02461	-0.08949	-0.1193	0.1735	-0.01097	0.007177
-0.2622	0.8956	-0.107	-0.07515	-0.0599	-0.02454	-0.09371	0.1639	-4.011e-05	-0.027	0.003144	-0.03777	0.1477	0.0653	-0.04907	-0.04247	-0.01748	0.2278	-0.03728	-0.01824	0.1294	-0.1684	0.0617	0.04384	-0.000857	-0.008504	0.08505	0.1858	0.0183	0.04069	0.03986	-0.07893	-0.01527	-0.01059	0.2403	-0.005391	0.0117	-0.00192	-0.04431	-0.0319	0.008403	0.02885	-0.09632	0.1029	-0.04985	-0.0889	-0.1468	0.07058	-0.06883	0.02005	-0.06204	-0.05307	0.005485	-0.1253	-0.1313	0.007705	-0.0634	-0.07784	-0.1189	-0.007166	-0.008377	-0.1232	-0.03786	0.07826	-0.01878	0.06535	-0.03008	-0.06768	0.02553	-0.09174	-0.03521	-0.01032	-0.04141	-0.01811	0.1655	0.135	-0.1351	0.1384	-0.1827	0.04107	-0.01326	-0.06619	-0.07858	-0.1255	-0.08431	0.07621	-0.01575	0.09313	0.0281	-0.03334	0.06118	0.08837	0.0334	0.06699	-0.01887	0.01308	0.04659	-0.09749	0.04117	0.005138
0.06745	-0.107	0.953	0.07661	-0.03881	-0.1202	-0.1081	-0.04368	0.09231	0.009439	-0.08122	-0.09916	0.08109	-0.03458	-0.05182	-0.01143	0.01634	0.01341	0.0004298	-0.007113	-0.02826	0.01995	0.0944	0.1044	0.04577	0.03536	0.07055	0.01993	-0.1335	0.09356	0.01986	0.1042	0.005014	0.1042	-0.07899	-0.112	-0.04478	0.1029	-0.03727	-0.06788	-0.05381	0.002518	0.0919	0.02595	-0.01653	-0.08636	0.04634	0.1106	-0.05465	0.1165	0.1068	-0.06439	-0.03229	0.02555	-0.02314	-0.2269	0.05048	0.01765	0.09169	0.09197	0.07139	0.01329	-0.02087	-0.1066	-0.009659	-0.0213	-0.132	0.03905	0.01893	0.1008	0.1085	0.001313	0.09097	-0.03068	-0.2133	-0.08385	-0.06789	-0.002001	0.1357	-0.01429	-0.03603	0.08292	0.2183	0.1337	0.1105	-0.04396	-0.09946	0.02545	0.1006	-0.001289	0.03144	0.003191	-0.05915	0.0568	-0.03561	-0.2006	-0.05461	-0.03851	0.05911	-0.07158
0.05359	-0.07515	0.07661	0.9832	-0.1303	0.08657	0.0531	0.005682	-0.07786	0.03839	-0.07411	-0.01256	-0.01784	-0.02369	-0.08223	0.008778	0.01008	-0.04264	0.05714	0.1141	-0.03647	-0.1758	0.1379	0.01166	0.02617	0.05422	-0.0508	-0.1616	0.1069	-0.06654	0.01808	0.01892	0.03861	0.01495	-0.01462	-0.04948	0.1026	0.07162	-0.06618	0.03041	-0.03636	0.03646	0.07254	-0.0578	-0.0194	0.04122	0.1416	0.03204	-0.08008	-0.01028	-0.1204	0.1504	-0.001127	-0.07557	0.04813	-0.0525	0.1721	-0.1136	0.07919	0.0335	-0.1048	0.05078	-0.08128	-0.06555	0.02178	-0.05994	-0.05482	0.09614	-0.05104	0.02005	0.0009836	-0.001063	0.04966	0.007941	0.003992	0.06909	0.07423	-0.1242	-0.1104	-0.04515	-0.04602	-0.1184	0.04501	0.228	-0.01233	-0.1266	-0.006828	-0.1099	-6.507e-05	0.1994	-0.1325	-0.05082	-0.1396	-0.08981	-0.01324	0.0005727	0.1026	0.04243	0.06399	-0.04807
0.01467	-0.0599	-0.03881	-0.1303	1.054	-0.004538	0.004975	-0.07055	0.005727	0.07546	0.04069	0.06374	-0.00269	-0.0381	0.001928	0.1086	-0.03102	0.0003404	0.007439	0.001261	-0.05725	-0.06364	0.05455	-0.04176	-0.00273	-0.06746	0.09076	-0.0009217	-0.1594	-0.02342	0.00794	0.1518	-0.02711	-0.1043	-0.01474	0.02695	0.01861	-0.07961	0.2091	-0.08811	-0.1391	-0.1785	-0.08872	-0.01762	-0.01906	0.008481	-0.05217	-0.1093	0.08066	0.009734	0.03128	-0.1311	0.2017	-0.02822	0.1643	-0.02473	0.1317	-0.04238	-0.1226	0.06618	0.09422	-0.05105	0.1928	-0.08317	-0.04739	0.009905	0.142	-0.01727	-0.04565	-0.03365	0.06205	0.008132	-0.1958	0.1179	0.04096	-0.006259	-0.01338	0.01091	0.007644	-0.1528	-0.02346	0.05581	-0.1267	-0.1161	-0.07235	-0.02702	-0.1794	-0.1597	-0.0269	-0.03023	0.04107	-0.07654	0.06534	-0.02032	0.02981	0.02907	-0.07222	0.08871	-0.2011	0.06021
0.03449	-0.02454	-0.1202	0.08657	-0.004538	1.211	-0.05625	0.02846	0.05731	0.1053	-0.04054	0.1114	-0.03589	-0.08714	0.1054	0.1403	-0.1084	-0.1834	0.174	0.01165	-0.08063	-0.04789	0.1176	0.02778	-0.1721	0.0604	0.0008682	0.08768	0.04988	0.002773	0.1391	0.1043	-0.03818	0.01315	0.009757	-0.02871	0.08763	0.04872	-0.1045	0.04868	0.1881	-0.0227	0.05771	0.04107	-0.05303	0.05114	-0.05236	-0.1378	-0.09256	-0.05651	0.02252	0.009082	0.04355	-0.0782	0.1676	0.03344	-0.02833	-0.01151	0.03242	0.0364	-0.01759	0.02718	-0.08388	0.01478	-0.03289	0.1453	0.2154	0.0684	0.08872	0.08459	-0.03605	-0.0353	-0.04634	-0.02095	0.07287	-0.06754	0.06435	-0.07181	0.09148	0.05243	-0.06015	-0.01669	0.07796	-0.1576	-0.03862	-0.05192	-0.1559	0.04175	0.06767	0.07122	-0.1415	-0.001029	-0.07548	0.03434	0.1603	-0.07173	0.0009054	0.1777	0.07514	0.1128
0.0363	-0.09371	-0.1081	0.0531	0.004975	-0.05625	0.7898	0.02564	0.08407	-0.1225	0.112	-0.00927	0.06016	0.08304	-0.02639	-0.08445	-0.06799	-0.01063	-0.07525	0.02461	-0.1202	-0.08317	0.04104	-0.09286	0.1171	-0.1045	0.01497	-0.01666	0.07814	-0.08491	-0.001551	-0.005098	-0.09982	-0.004585	0.07911	-0.06231	-0.1311	0.04554	-0.1111	-0.1147	0.05956	-0.08015	0.02302	-0.1225	-0.04605	0.03709	0.01222	0.01863	0.08473	0.03814	-0.006919	-0.03615	0.1138	0.02368	-0.01008	0.008536	-0.05618	0.1003	-0.2035	0.06763	0.065	0.09294	0.05122	0.1463	0.02829	-0.03487	-0.0915	0.1446	-0.02109	-0.008945	0.0801	0.1325	-0.1733	-0.0489	-0.0485	0.003161	0.1061	-0.07827	0.1812	-0.02169	-0.01528	-0.1658	-0.1099	-0.1158	-0.008365	-0.01303	-0.1272	-0.009874	-0.03684	-0.03049	0.01249	-0.02281	-0.005822	-0.1423	0.1127	-0.009632	-0.0009021	0.1132	-0.09828	0.08213
-0.05513	0.1639	-0.04368	0.005682	-0.07055	0.02846	0.02564	1.184	-0.03218	-0.05516	0.1366	-0.08222	-0.08271	-0.1841	0.1734	-0.2041	-0.006192	0.1289	-0.09331	-0.08475	0.2157	-0.01036	-0.09554	-0.02249	0.04419	-0.1819	0.07148	0.08348	-0.1794	-0.2544	0.05825	-0.08506	0.02724	0.1027	0.042	-0.01084	0.04364	-0.06	-0.1046	0.03111	0.1605	-0.03683	-0.06783	0.1371	0.02809	-0.177	0.0458	-0.1115	0.1395	-0.01236	0.06066	0.03777	0.262	0.07543	0.09958	0.05186	0.0123	-0.0004393	0.1049	0.09326	0.07006	-0.03798	0.03067	-0.04345	-0.156	-0.0518	-0.044	-0.1031	0.08744	-0.095	-0.02598	-0.03332	0.1612	0.03552	-0.1802	-0.06682	0.06058	0.1033	-0.08567	0.05409	-0.137	-0.04135	-0.1581	0.0832	0.09559	0.1257	-0.02447	-0.05582	-0.04855	0.1478	-0.03668	-0.09796	0.1161	-0.1681	-0.008027	0.03378	0.1393	-0.02066	-0.07027	-0.04866
-0.1079	-4.011e-05	0.09231	-0.07786	0.005727	0.05731	0.08407	-0.03218	0.8623	0.03098	-0.03931	0.05367	0.1177	-0.07195	-0.06809	-0.01847	-0.04073	-0.007285	-0.05778	-0.05078	-0.1188	0.06542	0.04833	-0.105	-0.07745	0.04924	0.0296	-0.04817	-0.09882	0.0245	-0.1109	-0.1397	-0.02411	0.05255	0.02037	0.07004	0.1212	-0.03745	-0.1246	-0.1947	0.009377	0.09318	0.2072	-0.1255	-0.0645	0.01423	-0.07428	-0.03779	0.05442	0.02525	0.0707	0.05094	-0.006001	-0.04675	-0.03156	0.01566	-0.03979	-0.08895	0.1251	0.002323	0.07409	-0.003653	0.05243	-0.007345	-0.08234	0.01764	0.09212	-0.07219	0.1045	-0.1072	0.03173	-0.2274	0.01937	-0.04639	-0.05573	0.05108	0.0403	-0.08296	0.274	0.1317	-0.2386	0.03925	0.01769	0.01679	-0.0275	-0.05276	0.08314	-0.09203	0.02791	0.02643	-0.02317	0.000534	-0.2048	0.02072	0.005565	-0.0989	0.00657	-0.08575	-0.07468	0.2276
-0.05689	-0.027	0.009439	0.03839	0.07546	0.1053	-0.1225	-0.05516	0.03098	1.163	0.02717	0.01063	-0.06749	0.07233	0.03996	-0.07762	-0.1391	0.0346	0.06493	0.04595	-0.07959	-0.06716	0.01976	-0.2216	0.04231	0.08476	-0.04743	0.06307	-0.0505	0.0532	0.05245	-0.05408	0.007307	-0.004539	-0.1471	0.04197	0.09211	-0.07902	-0.07218	0.1973	-0.1527	-0.07038	0.1144	0.1603	0.03639	0.02406	-0.1303	-0.04286	-0.03582	0.07704	0.02622	0.1279	-0.05154	-0.03091	0.1952	-0.06988	0.1047	0.05274	-0.05555	-0.1188	0.02354	0.004051	-0.1326	-0.02039	-0.005249	0.007505	-0.07054	-0.04836	0.05996	0.0171	0.1657	-0.07046	-0.07482	-0.003375	0.01737	0.08182	0.01049	-0.04384	0.05613	0.04728	-0.05617	0.1613	-0.01847	-0.07368	0.1131	0.08537	-0.1116	-0.001067	0.02358	0.08383	-0.02498	-0.1343	-0.06171	0.1646	-0.03162	0.1505	0.01635	0.0984	0.03113	-0.02193
