FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0.00517682317682317	0.0102689023293473	0.00883304370247004	0.00883304370247012	0.00531312088023268	0.00531312050722066	-2.74806422751247
0	0.000119202854146689	0.00567702567399471	0.00567702567399472	2.93279044375229e-15	3.52344742870461e-19	-1.81076006270636
3.996003996004e-06	0.000119202854146689	0.00567702567399471	0.00567702567399472	2.05203115286006e-15	5.73891434157158e-18	-1.31816255134237
0.0174305694305694	0.0188400610521199	0.0191842865890572	0.0191842865890571	0.0172586953760271	0.0172586958655568	-0.0128573633372581
0.0309370629370629	0.0350556170326575	0.0316698734921819	0.0316698734921819	0.0312688961696917	0.0312688950340088	1.22234682592192
0	0	0	0	4.49268936978016e-14	-7.29668709758275e-18	0.241924419228604
0	0	0	0	3.19410663054594e-15	1.64468978690387e-19	-1.37852599940467
0	0.000306607686127424	0.0011982284783871	0.0011982284783871	4.37721807310683e-09	-6.2158192293753e-17	-1.16383285394536
0.078053946053946	0.07943965299711	0.076156922391695	0.0761569223916949	0.0774626347058654	0.0774626337428388	0.792344016081228
0	0	0	0	5.82256369836844e-15	2.5152816065994e-19	-1.8216674333108
0.0885654345654347	0.0861914635065872	0.0853768476496817	0.0853768476496817	0.0883507495037497	0.0883507498528479	1.02653556093036
0	0	0	0	1.34192409604216e-15	9.49963117825082e-19	-0.705236263319157
0.125306693306693	0.124008537884797	0.123570489456951	0.123570489456951	0.124398947822915	0.124398948733686	0.675142422557541
0	0	0	0	1.87601229457803e-15	-6.73917048740412e-19	-1.15291075820406
0	0	0	0	7.6529654231574e-15	-2.31241891065697e-17	0.518691942479408
0.027012987012987	0.0282704200963674	0.0272112086946401	0.02721120869464	0.0272694519396831	0.0272694527250141	1.95816369482297
0.031056943056943	0.0353887801813391	0.0297661424543275	0.0297661424543275	0.0313939382413892	0.0313939370934856	-1.63992643470088
0	0	0	0	1.39391421649689e-15	-8.95389727276539e-18	-0.490584226159198
0	0	0	0	4.95817018567961e-15	-2.51773470173338e-18	-0.577242222806906
0.0426173826173826	0.0389354671234801	0.0430652959652412	0.0430652959652412	0.0431904506204903	0.0431904508426194	0.478540056184686
0.108701298701299	0.107092351173987	0.107489609295984	0.107489609295984	0.108553575395142	0.108553576409614	2.17578033260275
0	0	0	0	4.69466363354056e-15	2.98715406113465e-17	2.31388534173818
0	0	0	0	1.68340131882619e-15	-1.84543251535723e-17	-0.231243866220461
0	0	0	0	2.64484828838088e-15	-1.93302925591912e-17	-1.44094809185723
0	0	0	0	2.47873776928675e-15	1.58035776247533e-17	-0.529144261052173
0	0	0	0	5.22302266565414e-15	-1.96518950516822e-18	-0.411954627939333
0	8.36384422540426e-05	0.00383259533564954	0.00383259533564956	3.4301474723485e-14	1.55255590563948e-17	-0.314867143298642
0.00821578421578421	0.00703232437092286	0.00651991795843818	0.0065199179584382	0.0072785443052073	0.00727854376291777	-2.10444346991307
0	0	0	0	2.37914254307223e-15	1.5566927361793e-18	-3.16973185903498
0	0	0	0	2.42876617675156e-15	8.67956281244559e-18	-0.359440070481085
0.0318481518481518	0.0337984353540489	0.0331999661654667	0.0331999661654667	0.032755969810171	0.0327559683159977	-1.00153440091331
0.0188591408591409	0.0194425743491144	0.0199327928236711	0.0199327928236711	0.0189356249484454	0.0189356260227971	0.31403547883251
0.0543076923076923	0.0526834219666352	0.053772606695027	0.053772606695027	0.0553043844974615	0.0553043846575491	-0.780345477947357
0	0	0	0	3.61543148948594e-15	8.80140647610729e-18	0.230520105561843
0.148177822177822	0.142448174859922	0.147641303466512	0.147641303466512	0.14754370358111	0.147543703617443	-0.306053174596845
0	0	0	0	2.98813058516803e-15	-5.78791779859888e-17	1.01320197052337
0.0741578421578422	0.0766227994099413	0.0735433585549439	0.0735433585549439	0.0739923270512093	0.073992327445787	0.232641239428764
0	0	0	0	2.31345168046929e-15	-1.77914144587509e-17	-1.79073190470414
0.100955044955045	0.0953533143785607	0.0990170111629507	0.0990170111629508	0.101585541526993	0.101585541695556	0.536681483873782
0	0	0	0	1.25870687829791e-15	6.23278674890299e-17	0.96129673794073
0	8.95464292900258e-05	0.00418166213633729	0.00418166213633731	5.93733964200069e-15	1.34197057110661e-17	-0.794037655037689
0.02800999000999	0.0309327854176213	0.0289291472044512	0.0289291472044512	0.0285608539762693	0.0285608551583312	-0.246718193623084
0	0	0	0	2.44194730580961e-15	4.20648646363179e-17	-1.2137324365996
0	0	0	0	2.06787131982681e-15	-6.84128789289442e-19	0.177500364826069
0.0404255744255744	0.0412020548296159	0.0401381532139914	0.0401381532139914	0.0413430531879488	0.0413430535087858	0.579646532684485
0	0	0	0	3.56870197182444e-15	5.15279874067504e-18	-1.53509255780776
0.150957042957043	0.152230320540116	0.150543177851671	0.150543177851671	0.151205200804893	0.151205200825607	0.4150239527992
0.16166033966034	0.161962559348612	0.154996930004214	0.154996930004214	0.16125284867612	0.16125284870143	1.31311992337372
0	0	0	0	6.67340127967185e-15	-2.88998878660902e-17	-0.755083979438539
0.0846073926073926	0.087545693841862	0.0860530477779671	0.0860530477779673	0.0850217017797358	0.0850217021996277	0.830303440025659
0	0	0	0	3.01043058649548e-15	5.57290869589349e-18	1.10889891151005
0.00544655344655345	0.00380327746563617	0.00370189664414644	0.00370189664414642	0.00464520881841638	0.00464520989055215	-0.234897066992222
0.137638361638362	0.139274758828459	0.137393265216048	0.137393265216048	0.140325424825883	0.14032542470837	1.87844398694287
0	0	0	0	2.41465243453694e-15	-2.20593976883123e-17	-0.45193726831632
0	0	0	0	3.20106001891368e-15	6.03408799924939e-18	2.58053294031355
0	0	0	0	1.05859577364428e-14	-2.97302627774912e-17	-2.46623427710813
0	0	0	0	1.8625258002424e-15	-1.6713341525069e-17	-2.64041297704865
0	0	0	0	1.04564220895803e-14	-2.92733228810152e-18	0.884224094359176
0	0	0	0	2.07626543521116e-15	1.73517625650219e-17	-0.881861268813756
0	0	0	0	5.64172791950382e-13	4.74398289953081e-19	2.73407121413796
0.00793206793206794	0.0111075042691982	0.00740064581289138	0.00740064581289146	0.00738517641016619	0.00738517605337483	1.17117976524315
0.0675484515484515	0.0673128035683611	0.0664358540954928	0.0664358540954929	0.0668656415484554	0.0668656410659439	0.760556750377672
0	9.69238339758517e-05	0.00471745178238694	0.00471745178238695	1.43252942216474e-14	5.31898840350102e-17	0.762870024203824
0	0	0	0	1.6986591674685e-15	-1.15954685742768e-17	0.696432488534545
0	0	0	0	3.06896101618824e-15	3.69889682516185e-17	0.771554172278715
0	0	0	0	2.56845242984896e-15	-7.66123464268957e-18	-0.124181259839685
0	0	0	0	3.40217910678796e-15	9.66234608879823e-18	1.21530780606277
0.0188131868131868	0.0218126640705947	0.0194469068317854	0.0194469068317854	0.0176580656445823	0.017658065741565	-2.13478078230191
0.104101898101898	0.105164540985634	0.108204726248443	0.108204726248443	0.106000155045971	0.106000154699933	1.5585086822655
9.99000999000997e-06	6.22871320760502e-05	0.00283946564095109	0.0028394656409511	3.88598012885068e-14	4.23353502217503e-17	-2.27368484196439
0.0486733266733267	0.0490729025500894	0.0473551368309446	0.0473551368309446	0.0487529409911626	0.0487529412412548	2.07264616129153
0.06200999000999	0.0633888272430012	0.0621939683500569	0.0621939683500567	0.0624855749454402	0.0624855756492648	0.146725959556319
0	0	0	0	2.34669750101048e-15	2.14565274271816e-18	2.0594271768502
0	0	0	0	3.28249921206588e-15	4.90117197286489e-17	-1.22206249280415
0.011038961038961	0.0104660132940014	0.00899446557066719	0.00899446557066721	0.0110350999055599	0.0110351004973956	-1.19776119089276
0.18353046953047	0.185420718916446	0.183089423075072	0.183089423075071	0.18394455370343	0.18394455412197	-1.29414038749329
0.0161098901098901	0.0148566491595901	0.0152186765935468	0.0152186765935468	0.0150741563618631	0.0150741570572492	0.800614730259978
0.0174205794205794	0.0178161747244294	0.0162980736301534	0.0162980736301534	0.0165001565875655	0.0165001566372632	0.389904822790766
0.000235764235764236	0	0	0	1.10934567617278e-13	8.05406590150032e-19	1.78681012206018
0.0916143856143856	0.0862621530630319	0.089330121282968	0.089330121282968	0.0911046354914595	0.0911046352280357	-0.991980465919664
0.0342597402597402	0.0370375039064957	0.0308654845006979	0.030865484500698	0.0333480272158792	0.0333480270694949	0.424279013402415
0.0514425574425575	0.0522387120550048	0.0491621442568725	0.0491621442568725	0.0505121534293028	0.0505121524540642	-0.0168624683274662
0	0	0	0	2.06827624661581e-15	-5.47681662828938e-18	-0.799590571532875
0.0901198801198802	0.0882237033659473	0.0911286709184299	0.0911286709184299	0.0911322315604208	0.0911322318605696	2.71204514964879
1.998001998002e-06	0.000128491388236042	0.00613934465204442	0.00613934465204445	5.53334282132416e-15	-2.02325618647746e-17	-0.199938995351632
0.0975084915084916	0.094612921444539	0.0940105609420053	0.0940105609420054	0.0968112854948772	0.0968112858619345	0.547623059250956
0	0	0	0	1.55942714981183e-15	-2.66753382163732e-17	-1.22139854923559
0	0	0	0	3.59119049641864e-15	3.31862454754894e-17	-0.116197385565587
0.0255284715284715	0.0245091326665972	0.0230622398771134	0.0230622398771135	0.0242871071367195	0.0242871071809684	0.759521568490885
3.996003996004e-06	0	0	0	3.3446778546638e-15	-2.18089427217918e-17	1.62627482275037
0	0	0	0	3.54923435075186e-15	6.93649934621069e-17	-1.92191056084008
0.0270669330669331	0.0289007379022479	0.0246772055203172	0.0246772055203171	0.0270838793293376	0.0270838796051081	-0.225367648861014
0.138463536463536	0.12927710836652	0.13649217807461	0.13649217807461	0.138996240534673	0.138996241291264	1.30520846976949
0.0201298701298701	0.0220957464884899	0.0193857111924391	0.0193857111924392	0.0193590104646941	0.0193590105500663	-0.809383104017449
0	0	0	0	2.41986848949323e-15	-4.65441852470786e-17	-1.32357346661168
0.0728311688311688	0.0703216381189314	0.0706114330785536	0.0706114330785537	0.0729532248483614	0.0729532254554636	-0.555268975662334
0.161528471528472	0.163458753204708	0.162634538890795	0.162634538890795	0.161135669538097	0.161135668818048	-0.371233072984667
0	0	0	0	2.70198996246152e-15	-2.21700039536255e-17	-2.05190986452519
0	0	0	0	2.020440102636e-15	-6.10164675082486e-17	0.117057445588434
0.051946053946054	0.0478134416770278	0.0520327406206704	0.0520327406206704	0.0533641609887478	0.0533641605421256	-1.17772856156491
