FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0	0.0513053677192155	0.0509127396850956	0.0509127396850956	5.90586433099582e-10	1	NaN
0	0	0	0	1.85344321889436e-10	0	NaN
0	0	0	0	7.32263908558334e-10	0	NaN
0	0	0	0	1.66011256644488e-09	0	NaN
0.0909090909090909	0.0513053677192155	0.0509127396850956	0.0509127396850956	0.0620085120016883	1	NaN
0	0	0	0	0.0037408116808867	0	NaN
0	0	0	0	4.84371160749425e-10	0	NaN
0	0	0	0	1.88120526426119e-09	0	NaN
0	0	0	0	2.35269715380785e-10	0	NaN
0	0	0	0	2.03186647374025e-10	0	NaN
0	0	0	0	8.70360971028952e-10	0	NaN
0	0	0	0	1.90051146189684e-10	0	NaN
0	0	0	0	8.73307922027033e-10	0	NaN
0	0	0	0	4.88199181862478e-10	0	NaN
0	0	0	0	2.58355609123672e-10	0	NaN
0	0	0	0	1.85650434571604e-10	0	NaN
0	0	0	0	2.2256435449583e-10	0	NaN
0	0	0	0	7.1497670459796e-10	0	NaN
0	0	0	0	2.26024516031767e-10	0	NaN
0	0	0	0	2.73609060786847e-10	0	NaN
0	0	0	0	3.7332559579301e-10	0	NaN
0	0	0	0	5.76274620435811e-10	0	NaN
0	0	0	0	5.29491420249757e-10	0	NaN
0	0	0	0	2.37209175925826e-10	0	NaN
0	0	0	0	2.10472459454392e-08	0	NaN
0	0	0	0	5.27244324336354e-10	0	NaN
0	0	0	0	3.41965628304578e-10	0	NaN
0	0	0	0	0.0295667389503395	0	NaN
0	0	0	0	9.92030169484162e-10	0	NaN
0	0	0	0	2.9183918915041e-10	0	NaN
0	0	0	0	6.50488562857542e-10	0	NaN
0	0	0	0	3.56000926091595e-10	0	NaN
0	0	0	0	3.3428993555837e-10	0	NaN
0	0	0	0	2.9064568128175e-10	0	NaN
0	0	0	0	5.58505074648725e-10	0	NaN
0	0	0	0	9.27528287068864e-10	0	NaN
0	0	0	0	3.38864228056603e-10	0	NaN
0	0	0	0	2.36977478745536e-10	0	NaN
0	0	0	0	3.86211340102772e-10	0	NaN
0	0	0	0	4.12113989441292e-10	0	NaN
0	0	0	0	4.02463127036357e-09	0	NaN
0	0	0	0	2.60135018454403e-10	0	NaN
0	0	0	0	2.9300715714686e-10	0	NaN
0	0	0	0	5.92497507938804e-10	0	NaN
0	0	0	0	5.0079586585117e-10	0	NaN
0	0	0	0	2.00108494936925e-10	0	NaN
0	0	0	0	6.17786762067685e-10	0	NaN
0	0	0	0	5.06136968703944e-10	0	NaN
0	0	0	0	1.50532987635899e-09	0	NaN
0	0	0	0	5.28838311482323e-10	0	NaN
0	0.0513053677192155	0.0509127396850956	0.0509127396850956	3.139447251476e-10	1	NaN
0	0	0	0	2.76785837562415e-10	0	NaN
0	0	0	0	4.56628130353437e-10	0	NaN
0	0	0	0	8.24160166706916e-10	0	NaN
0	0	0	0	2.42097409559188e-10	0	NaN
0	0	0	0	1.08071556592654e-09	0	NaN
0	0	0	0	3.60543432601215e-10	0	NaN
0	0	0	0	7.71151997323822e-10	0	NaN
0	0	0	0	6.51853587984432e-10	0	NaN
0	0	0	0	2.09032225258919e-10	0	NaN
0	0	0	0	0.0217457012211457	0	NaN
0	0	0	0	1.1818284744632e-09	0	NaN
0	0	0	0	2.45360911049099e-10	0	NaN
0	0	0	0	5.55752001290238e-10	0	NaN
0	0	0	0	4.3799278915216e-10	0	NaN
0	0	0	0	0.0249954271071357	0	NaN
0	0	0	0	1.77436128848226e-09	0	NaN
0	0	0	0	2.95548389838993e-10	0	NaN
0	0	0	0	8.07789833329227e-09	0	NaN
0	0	0	0	1.41157711323207e-09	0	NaN
0	0	0	0	2.06080232502756e-10	0	NaN
0	0	0	0	5.12896097999719e-10	0	NaN
0	0	0	0	0.019490213861366	0	NaN
0	0	0	0	2.18088878272486e-10	0	NaN
0.163636363636364	0.092041194152832	0.117492611323127	0.117492611323127	0.0745290418329677	0	NaN
0	0	0	0	2.12164777248273e-10	0	NaN
0	0	0	0	5.52474145643096e-10	0	NaN
0	0	0	0	5.11625697638373e-10	0	NaN
0	0	0	0	6.69881918891157e-10	0	NaN
0	0	0	0	3.89064190924891e-10	0	NaN
0	0	0	0	1.010803842874e-09	0	NaN
0	0	0	0	8.43005010580177e-10	0	NaN
0	0	0	0	4.96789391302682e-10	0	NaN
0	0	0	0	8.61598772707072e-10	0	NaN
0	0	0	0	3.70486928236208e-10	0	NaN
0	0	0	0	1.90554564685792e-10	0	NaN
0	0	0	0	7.68855338169065e-10	0	NaN
0	0	0	0	1.84064016905974e-10	0	NaN
0	0	0	0	2.83753657006249e-10	0	NaN
0	0	0	0	4.11188831229122e-10	0	NaN
0	0	0	0	3.25528040183065e-10	0	NaN
0	0	0	0	1.05468835713653e-08	0	NaN
0	0	0	0	2.11186649198649e-10	0	NaN
0	0	0	0	1.89485101591902e-10	0	NaN
0	0	0	0	1.82238976585345e-09	0	NaN
0.127272727272727	0.173676086154794	0.175393963478032	0.175393963478032	0.154945903884662	0	NaN
0	0	0	0	3.575819927242e-10	0	NaN
0	0	0	0	7.75989499555355e-10	0	NaN
0	0	0	0	7.37524006487753e-10	0	NaN
0	0	0	0	5.41998961152091e-09	0	NaN
0	0	0	0	1.84514953213062e-10	0	NaN
0	0	0	0	8.85033634933341e-10	0	NaN
0	0	0	0	4.11518129992918e-10	0	NaN
0	0	0	0	1.67079532535569e-09	0	NaN
0	0	0	0	6.78916661579969e-10	0	NaN
0	0	0	0	3.23398378605606e-10	0	NaN
0	0	0	0	2.78157632322362e-10	0	NaN
0.0727272727272728	0.0759793115376961	0.0750012064227952	0.0750012064227952	0.0409268930476837	0	NaN
0	0	0	0	6.61198256535163e-10	0	NaN
0	0	0	0	2.38119683059849e-10	0	NaN
0	0	0	0	5.049311668003e-10	0	NaN
0	0	0	0	6.07862235472701e-10	0	NaN
0	0	0	0	3.09045083905242e-10	0	NaN
0	0	0	0	2.81575393484086e-08	0	NaN
0	0	0	0	1.40555643372442e-09	0	NaN
0	0	0	0	1.97730447436644e-10	0	NaN
0	0	0	0	2.4908735344103e-10	0	NaN
0	0	0	0	4.65919822196376e-10	0	NaN
0	0	0	0	2.49917018989095e-09	0	NaN
0	0	0	0	0.0369878766207591	0	NaN
0	0	0	0	2.44100657408867e-08	0	NaN
0	0	0	0	3.86749527708948e-09	0	NaN
0	0	0	0	3.54624274054722e-10	0	NaN
0	0	0	0	3.19793950354115e-10	0	NaN
0	0	0	0	6.50230657158266e-10	0	NaN
0	0	0	0	1.86989726705101e-10	0	NaN
0	0	0	0	2.24867995259171e-09	0	NaN
0	0	0	0	3.07990015029483e-10	0	NaN
0	0	0	0	1.82881542480624e-09	0	NaN
0	0	0	0	1.48605319334652e-09	0	NaN
0	0	0	0	3.41390200407123e-10	0	NaN
0	0	0	0	3.6314872911296e-10	0	NaN
0	0	0	0	3.328788500187e-10	0	NaN
0	0	0	0	1.81943260353549e-10	0	NaN
0	0	0	0	3.25833394789168e-10	0	NaN
0	0	0	0	4.79145981519529e-10	0	NaN
0	0	0	0	2.37406145864812e-10	0	NaN
0	0	0	0	2.41800353463142e-10	0	NaN
0	0	0	0	1.47534309637745e-09	0	NaN
0	0	0	0	2.12114584178472e-10	0	NaN
0	0	0	0	2.47339337046613e-10	0	NaN
0	0	0	0	3.82322851324082e-10	0	NaN
0	0	0	0	6.05250798147954e-10	0	NaN
0	0	0	0	2.89643592575237e-10	0	NaN
0	0	0	0	1.89248856139348e-10	0	NaN
0	0	0	0	1.9240897198966e-10	0	NaN
0	0	0	0	1.57362543017421e-09	0	NaN
0	0	0	0	1.88302951674827e-10	0	NaN
0	0	0	0	7.52107829605321e-10	0	NaN
0	0	0	0	6.53665472222777e-10	0	NaN
0	0	0	0	2.52233068391127e-10	0	NaN
0	0	0	0	6.27652214711185e-10	0	NaN
0	0	0	0	1.87851529365274e-10	0	NaN
0	0	0	0	0.00261717298253373	0	NaN
0	0	0	0	2.71916216620448e-10	0	NaN
0	0	0	0	2.8375085556966e-10	0	NaN
0	0	0	0	2.44267475468235e-10	0	NaN
0	0	0	0	4.17762053074642e-10	0	NaN
0	0	0	0	4.38726591458762e-10	0	NaN
0	0	0	0	0.021770284965086	0	NaN
0	0	0	0	3.88543512454749e-10	0	NaN
0	0	0	0	6.51911311201909e-10	0	NaN
0	0	0	0	5.78365496473687e-09	0	NaN
0	0	0	0	3.29330326075082e-10	0	NaN
0	0	0	0	2.24065229402502e-10	0	NaN
0	0	0	0	1.80352605389121e-09	0	NaN
0	0	0	0	1.62341874281967e-09	0	NaN
0	0	0	0	2.28438399095158e-10	0	NaN
0	0	0	0	3.6110018694944e-10	0	NaN
