FW_Default	FW_LBM	FW_QBM	FW_NM	Direct	interior-point-convex	active-set
0	0.00226566182108471	0.00267500633215651	0.0026750063321565	9.28096444617174e-16	0	NaN
0	0.00226566182108471	0.00267500633215651	0.0026750063321565	1.7823477823454e-16	-7.84629315754867e-18	NaN
0	0	0	0	1.7147624480671e-16	7.26018881443809e-17	NaN
0.140677966101695	0.141829879817352	0.12947858724345	0.12947858724345	0.135117640020679	0.135117640020803	NaN
0	0.00226566182108471	0.00267500633215651	0.0026750063321565	5.6943148225369e-16	7.60968992083069e-17	NaN
0	0	0	0	1.91575847201279e-16	-6.61457777729019e-18	NaN
0.0525423728813559	0.0628299584208557	0.0653747639488843	0.0653747639488842	0.0637499759398564	0.063749975952021	NaN
0	0	0	0	1.67832130973347e-16	8.16393980666738e-18	NaN
0	0	0	0	2.74173087558921e-15	1.22962258338105e-17	NaN
0	0	0	0	3.98268888992369e-16	-3.52936127022652e-18	NaN
0	0	0	0	3.09890658708748e-16	-1.53728896376208e-17	NaN
0	0	0	0	2.43862196782721e-16	-4.79212067042276e-17	NaN
0	0	0	0	4.15458065435584e-16	-2.43974502561423e-17	NaN
0	0	0	0	4.8424376680922e-16	1.08149785041757e-17	NaN
0.506779661016949	0.527799293635504	0.524770256112298	0.524770256112299	0.525832298700126	0.525832298701571	NaN
0.11864406779661	0.118811883152829	0.122967089857421	0.122967089857421	0.115322585071553	0.115322585067646	NaN
0.0485875706214689	0.0499006820133089	0.0420620837539412	0.0420620837539411	0.0484857724816854	0.0484857724864807	NaN
0	0	0	0	2.92776736007251e-15	5.58589377686589e-18	NaN
0	0	0	0	1.75734583630638e-16	6.8780354993291e-17	NaN
0	0	0	0	8.2208118758772e-16	1.61385484129688e-18	NaN
0	0	0	0	9.67724978344699e-16	-4.23348256924424e-17	NaN
0	0	0	0	2.07744983372162e-16	-9.81710924398637e-17	NaN
0	0	0	0	2.07213232375151e-16	5.84078069868627e-17	NaN
1	1	1	1	1	1	NaN
0	0	0	0	6.16426800053669e-16	-3.31692433367926e-18	NaN
0	0	0	0	5.46829609421601e-16	6.36828067556718e-18	NaN
0	0	0	0	1.26860210537553e-16	1.62376853972395e-17	NaN
0.153672316384181	0.155868214899602	0.158035817879125	0.158035817879125	0.153605932110082	0.153605932109141	NaN
0	0.00226566182108471	0.00267500633215651	0.0026750063321565	2.12571498496049e-16	1.10786000845802e-17	NaN
0	0	0	0	1.3942201363455e-15	3.68301294805879e-17	NaN
0	0	0	0	1.46811327587871e-16	-1.23886026636337e-18	NaN
0	0	0	0	2.42115185227409e-15	6.96075249212443e-18	NaN
0	0	0	0	1.31815530264625e-16	-1.54845702929067e-17	NaN
0.185875706214689	0.160596593008792	0.178314854558504	0.178314854558504	0.164795345725286	0.164795345732974	NaN
0.99774011299435	0.98901497298868	0.986731094083032	0.986731094083032	0.99999999999999	1	NaN
