Q,q,P
																																																																																																			
39.47	-2.958	-6.125	1.856	-4.905	0.9714	-8.016	-0.03378	0.1477	-3.896	-0.2395	0.298	-4.925	-1.432	3.295	1.82	-6.148	-2.729	-5.914	0.1555	3.783	-2.601	-4.189	-3.07	-0.6923	-4.883	0.2654	-2.081	4.445	-4.704	1.068	-4.839	-0.7184	0.8252	7.516	0.9796	2.396	-6.539	0.02348	-2.456	-0.8429	-0.5421	1.251	4.569	-1.281	-0.5796	-0.4298	5.496	-0.8773	2.098	-2.21	-2.437	-5.147	-3.007	3.994	1.003	-6.013	3.287	-3.609	2.989	5.905	-5.004	-2.372	-5.911	-1.81	1.339	-0.7418	-3.347	-7.165	2.107	0.3436	2.476	5.098	-2.753	-0.1159	-5.683	-5.308	-4.349	2.234	2.101	-0.52	-2.27	-4.198	2.742	-5.505	3.191	0.7544	1.535	0.5286	2.854	0.599	1.87	3.114	-0.7575	0.7861	1.033	-4.154	1.604	-1.713	2.126
-2.958	34.25	1.923	-5.439	3.107	0.7342	4.48	-3.063	-7.25	-0.1375	2.939	6.635	-5.818	1.785	-2.788	0.4677	-3.282	4.339	-1.275	-1.331	6.304	-1.493	-1.545	-2.336	2.826	5.559	0.9994	0.6786	-5.532	-2.37	4.842	-0.2916	-0.9747	-1.189	-3.029	-0.7601	-2.615	-3.652	-2.049	-0.8311	-1.682	-4.157	0.4501	-0.3558	0.03352	2.421	-0.7039	4.682	-3.418	-1.786	-1.996	-2.057	5.249	7.581	-1.056	0.3549	-2.429	2.18	-1.957	2.808	3.024	-1.002	-1.188	1.56	-0.8902	-2.226	-1.443	1.946	-1.369	-2.982	-1.988	0.5302	-3.855	-4.141	2.003	-2.688	4.988	-3.4	-1.471	-1.181	1.085	2.049	3.327	3.07	-3.465	5.938	2.778	-2.914	3.895	-1.334	1.658	-0.07724	3.693	-0.9899	1.847	0.3989	-1.162	-3.189	-1.083	-2.194
-6.125	1.923	35.35	-4.25	-1.684	-5.162	-0.6235	2.283	4.345	-3.125	-4.962	-4.385	2.533	3.91	-1.075	1.723	10.06	2.353	1.5	1.853	-1.403	4.593	-2.334	0.672	-1.823	-0.5855	3.969	-4.173	-1.537	-3.775	-3.048	-1.991	-2.366	0.6212	1.137	1.737	-2.612	-2.619	0.968	0.4529	0.1559	3.424	1.491	-0.08688	-0.6193	2.822	1.705	3.898	1.308	-4.75	2.691	4.335	1.624	-1.614	-2.648	-2.413	-2.871	-0.5077	-1.299	-1.855	-0.09106	-2.348	-1.97	5.081	-0.6097	0.1502	-0.307	-1.642	0.2669	-2.633	-1.727	-2.923	2.408	-1.353	-0.3431	5.639	-0.65	3.156	5.388	-3.053	0.9179	1.506	-1.083	-1.227	-6.533	-1.524	-2.477	6.179	-2.391	0.2318	3.12	0.2393	4.302	-5.017	4.192	6.644	-0.1714	0.2653	-5.301	-1.465
1.856	-5.439	-4.25	40.46	1.753	-3.807	-3.006	0.07421	1.357	4.019	3.566	-0.7327	4.496	-2.381	-2.137	4.347	2.268	-7.2	3.777	-0.7579	-4.054	0.7006	-2.553	-2.847	2.794	-5.432	-2.697	6.933	-1.783	5.333	-1.2	-6.871	3.74	-1.602	-0.7366	-2.914	2.536	3.851	0.8449	-0.004176	2.232	-2.779	0.1539	-3.037	-1.475	-1.483	0.9361	3.353	-2.857	1.422	-0.2667	2.846	2.833	-4.158	4.756	0.4705	4.525	3.844	0.8003	2.861	-2.549	-0.3716	2.166	-6.057	-2.859	3.812	2.7	0.931	4.168	6.416	0.8625	-7.159	1.213	-1.604	-0.1931	-1.264	-0.02306	-2.674	0.2615	-1.078	1.585	0.9968	-0.9688	-5.48	-3.121	0.8163	0.1977	3.792	1.565	2.464	-2.295	-2.038	0.837	-0.4426	-1.389	-4.258	-1.145	8.253	0.7553	-1.176
-4.905	3.107	-1.684	1.753	40.17	-0.4956	2.59	-5.527	-3.59	0.517	0.7901	6.773	-1.128	2.619	-8.523	-0.6689	0.4322	-1.851	0.151	-4.65	3.064	0.4769	2.626	1.993	1.923	-0.377	1.245	8.392	-0.3164	0.3734	-4.717	3.487	1.254	-3.246	-6.868	-1.399	2.631	5.524	-1.559	-3.596	0.9066	-0.9902	4.871	1.724	-0.9995	-8.747	-3.776	1.455	3.074	-1.6	0.4453	3.309	-4.353	9.102	1.396	0.1067	4.252	-6.299	5.412	3.33	-2.966	-4.225	-3.873	-2.136	2.387	1.148	-2.244	-3.791	2.701	-3.484	4.536	-1.385	1.901	-1.359	6.434	4.551	-2.61	1.262	4.209	1.382	-1.608	-4.873	-0.1536	-5.556	3.159	1.004	-0.8151	0.3288	-4.548	-3.188	-0.414	-2.763	1.631	-2.349	-1.95	-1.993	1.755	-0.8451	-5.139	1.278
0.9714	0.7342	-5.162	-3.807	-0.4956	28.14	-1.928	1.857	-7.795	0.6916	-1.712	3.536	-0.5592	-3.889	0.01834	2.369	-0.8426	-3.593	-6.747	-3.576	1.65	-0.8999	1.476	-0.3828	-0.1753	0.9542	-1.933	-6.77	5.776	1.045	-2.2	4.03	-2.158	-1.36	0.9595	-3.532	-0.7436	-1.119	0.3662	2.337	-1.463	-1.937	-1.359	0.4864	3.087	0.1039	-3.901	3.566	-2.656	0.2731	-3.771	3.221	1.906	-6.478	3.481	1.251	-4.334	-0.6653	1.688	0.1114	-0.5173	-2.815	4.964	-3.36	-1.897	0.2456	-1.879	-0.9698	-4.996	-2.757	0.8114	0.3453	-0.03676	-1.527	-2.237	-4.663	2.071	-0.04906	-2.695	4.976	-0.5501	3.14	4.01	-3.915	3.264	-3.483	2.835	3.084	-2.889	0.528	6.898	-0.5449	1.189	5.392	2.982	0.5941	2.428	-0.5251	0.7791	1.114
-8.016	4.48	-0.6235	-3.006	2.59	-1.928	36.57	-2.024	0.1003	-2.559	1.512	2.153	0.06706	4.669	-6.891	1.462	-0.2826	-4.047	3.86	5.457	-0.2571	-0.1166	1.351	-1.483	2.389	2.771	-1.359	5.168	-1.208	-2.539	-2.557	4.91	2.84	1.723	1.26	0.09665	-0.3944	-2.926	1.294	-0.05884	2.644	0.8884	-2.539	-4.503	2.288	2.352	-8.187	3.257	0.6019	2.571	4.518	-1.369	-0.4471	1.484	-1.881	-4.33	-1.197	-3.638	-0.9035	1.694	-1.086	-2.977	1.808	4.216	-6.713	0.07459	2.454	-0.9431	0.6769	-0.1383	-1.84	0.4219	-2.644	-1.954	-2.525	-1.564	-0.9945	-3.31	0.7274	2.037	5.102	-0.9638	-1.557	6.331	4.914	1.363	-0.218	0.3712	-6.885	-1.07	-2.583	3.717	-2.394	2.248	1.957	-1.564	3.241	-3.153	0.712	0.6486
-0.03378	-3.063	2.283	0.07421	-5.527	1.857	-2.024	33.3	-6.117	-0.8284	2.449	-2.404	1.443	-0.2504	3.293	2.901	0.721	-2.505	-0.7232	0.4051	2.827	2.68	-1.228	1.345	-5.49	2.074	1.571	-6.47	-0.3652	-0.3669	-2.569	-1.25	3.004	-1.645	2.68	5.282	0.3315	-0.418	1.507	-1.12	-1.088	6.325	-4.731	4.519	0.8284	-5.255	1.407	-0.1277	-7.994	2.545	2.84	8.191	0.4805	-5.804	3.255	2.281	3.359	-3.187	3.224	-3.255	-2.704	-2.739	1.913	0.3341	-4.317	4.773	1.804	5.388	-0.09614	-1.584	0.3688	-1.214	0.3421	-3.926	2.318	2.106	0.8271	-0.282	3.66	-4.44	-0.1585	-3.202	3.22	-2.123	-4.529	0.07941	5.615	2.271	0.07795	0.01895	-0.2809	0.5451	1.412	0.4567	1.428	-2.121	-7.554	-0.8282	-3.706	-1.036
0.1477	-7.25	4.345	1.357	-3.59	-7.795	0.1003	-6.117	32.05	-6.177	1.98	1.908	5.738	0.184	1.032	-2.169	-1.331	7.36	1.408	2.071	-1.182	0.305	3.877	0.5421	-1.97	-4.06	-0.5234	2.777	-0.7743	-0.2157	1.951	2.129	-2.526	-1.855	-1.181	-0.3662	-0.5085	-0.4561	-1.016	-3.403	0.94	3.425	2.574	3.398	0.9502	1.853	-0.3146	-0.385	2.577	-0.4853	-0.2077	-0.1481	-4.492	7.302	1.301	-2.26	1.868	0.05411	-0.9976	-3.531	-3.284	-0.6715	-0.1049	1.337	2.09	0.7188	-3.769	-5.845	2.993	4.429	-1.929	0.623	-2.64	-1.268	-4.958	-0.09657	-1.39	-0.9351	-2.982	-1.253	3.844	0.07221	-3.413	1.055	0.5802	-3.63	-4.896	2.395	-5.174	-0.5685	1.519	-2.662	-0.862	-0.8251	-0.3434	3.053	-2.388	3.151	2.021	-0.888
-3.896	-0.1375	-3.125	4.019	0.517	0.6916	-2.559	-0.8284	-6.177	31.94	-0.462	3.027	-2.58	-6.358	-1.235	-0.3419	0.286	-1.563	1.977	-0.2806	2.815	1.009	-2.681	-3.635	0.9843	7.274	-4.078	6.156	-4.909	0.1029	-2.128	-2.43	-0.551	1.276	-4.43	-1.26	-0.3629	1.13	0.2485	-5.178	2.271	1.885	-5.882	1.721	6.123	0.7933	-1.229	-5.437	0.2161	-1.874	-2.756	-3.281	2.931	1.883	3.901	-4.164	-1.075	-3.397	-2.492	1.737	1.48	-0.6906	1.136	-4.22	2.371	-1.472	3.249	3.324	4.1	-0.09481	0.9233	-1.333	-1.109	5.597	-3.004	0.1412	2.017	-1.375	2.277	-0.7073	-0.828	5.928	-2.117	1.287	-9.073	1.642	-0.9954	2.033	2.229	-2.334	0.5955	-0.8537	-8.021	1.496	-3.757	0.02359	2.528	3.328	4.475	-3.688
